sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes,promo_code,cost_price,sales_amount,cost_amount,profit,margin_pct
6978,12,60,4834,184,2,01/09/2025,204.83,5.0,Credit Card,,,95.6,409.66,191.2,218.46000000000004,53.32714934335792
6981,12,102,339,462,3,26/10/2025,115.17,9.5,Debit Card,,,52.44,345.51,157.32,188.19,54.4673091951029
6982,12,36,2706,821,2,17/12/2024,82.55,5.2,Cash,,,31.44,165.1,62.88,102.22,61.913991520290736
6983,12,100,4326,132,4,13/11/2025,171.58,7.6,Debit Card,,,91.3,686.32,365.2,321.12000000000006,46.788670008159464
6987,11,81,3700,595,2,02/07/2025,110.95,28.8,Debit Card,Promo code WELCOME15 applied at checkout,CODE,51.6,221.9,103.2,118.7,53.492564218116264
6988,10,101,1432,855,1,12/04/2025,200.69,28.1,Credit Card,,,111.39,200.69,111.39,89.3,44.49648711943794
6990,9,65,4576,288,2,08/12/2025,100.94,11.9,Credit Card,,,40.36,201.88,80.72,121.16,60.01585100059441
6992,11,64,4925,842,1,18/02/2025,109.69,26.1,Debit Card,,,66.3,109.69,66.3,43.39,39.556933175312246
6993,10,39,735,1173,1,22/09/2025,114.09,24.7,Online,Promo code SAVE10 applied at checkout,CODE,47.31,114.09,47.31,66.78,58.53273731264791
6998,9,120,4563,1123,1,07/10/2024,264.94,6.0,Cash,,,106.78,264.94,106.78,158.16,59.696535064542914
6999,11,97,1739,676,2,03/09/2025,41.69,24.9,Debit Card,,,21.21,83.38,42.42,40.959999999999994,49.124490285440146
7001,9,6,1982,1283,2,09/04/2025,10.55,5.7,Online,,,3.81,21.1,7.62,13.48,63.88625592417061
7003,11,81,708,298,3,06/07/2025,73.02,22.3,Credit Card,,,86.07,219.06,258.21,-39.14999999999998,-17.871815940838115
7005,12,18,2127,265,1,06/07/2025,225.26,3.9,Online,,,87.25,225.26,87.25,138.01,61.2669803782296
7007,9,120,4499,229,4,06/09/2025,192.36,3.7,Cash,Price matched to competitor flyer,,80.16,769.44,320.64,448.80000000000007,58.32813474734873
7014,10,16,4115,766,1,20/12/2024,127.6,24.3,Credit Card,Price matched to competitor flyer,,54.87,127.6,54.87,72.72999999999999,56.99843260188088
7015,9,120,1780,32,1,26/01/2025,296.83,7.0,Cash,,,184.37,296.83,184.37,112.45999999999998,37.88700603038776
7018,12,93,4420,905,1,07/08/2025,296.42,4.3,Online,,,141.85,296.42,141.85,154.57000000000002,52.145604210242226
7019,12,102,975,1463,4,25/10/2024,189.94,11.4,Cash,,,106.63,759.76,426.52,333.24,43.86121933242077
7022,11,81,590,174,2,20/11/2024,282.37,22.6,Debit Card,Price matched to competitor flyer,,343.57,564.74,687.14,-122.39999999999998,-21.67369054786273
7023,9,2,396,109,2,08/10/2024,204.0,6.4,Debit Card,,,84.74,408.0,169.48,238.52,58.46078431372549
7025,12,18,2676,411,1,25/11/2025,153.76,3.9,Online,Promo code SAVE10 applied at checkout,CODE,65.99,153.76,65.99,87.77,57.0824661810614
7029,11,44,2259,59,1,14/10/2024,125.25,23.3,Debit Card,Promo code SAVE10 applied at checkout,CODE,82.66,125.25,82.66,42.59,34.003992015968066
7032,12,60,2681,794,2,23/01/2025,115.68,5.1,Credit Card,,,70.26,231.36,140.52,90.84,39.26348547717842
7040,10,55,4818,122,1,11/10/2025,99.66,23.5,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,51.5,99.66,51.5,48.16,48.32430262893838
7044,10,101,737,138,2,06/12/2025,67.56,27.9,Online,,,30.18,135.12,60.36,74.76,55.32859680284192
7046,11,44,2074,1067,2,03/06/2025,47.35,25.9,Credit Card,Loyalty tier discount applied,,17.79,94.7,35.58,59.120000000000005,62.428722280887015
7054,9,65,4043,216,4,29/10/2025,118.18,3.7,Debit Card,Loyalty tier discount applied,,65.94,472.72,263.76,208.96000000000004,44.20375698087663
7059,12,36,2710,142,1,27/03/2025,99.7,9.2,Debit Card,Loyalty tier discount applied,,35.66,99.7,35.66,64.04,64.23269809428285
7061,12,102,543,1276,5,16/08/2025,18.57,11.3,Debit Card,,,9.1,92.85,45.5,47.349999999999994,50.99623047926764
7062,11,44,2613,193,1,13/01/2025,50.41,28.8,Credit Card,,,18.39,50.41,18.39,32.019999999999996,63.51914302717714
7068,9,6,3197,300,5,26/12/2024,106.26,6.5,Credit Card,Price matched to competitor flyer,,40.55,531.3000000000001,202.75,328.55000000000007,61.83888575192924
7071,10,39,576,223,1,19/09/2025,108.4,24.1,Cash,Promo code WELCOME15 applied at checkout,CODE,73.15,108.4,73.15,35.25,32.518450184501845
7073,9,61,4353,51,3,23/12/2024,51.2,5.7,Cash,,,22.81,153.60000000000002,68.42999999999999,85.17000000000003,55.44921875000001
7074,10,101,894,40,5,08/01/2025,132.05,28.6,Credit Card,Price matched to competitor flyer,,77.86,660.25,389.3,270.95,41.03748580083302
7075,10,67,4784,103,2,04/03/2025,47.74,33.8,Debit Card,,,33.92,95.48,67.84,27.64,28.94847088395475
7077,12,108,840,189,2,27/06/2025,40.89,3.1,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,15.89,81.78,31.78,50.0,61.1396429444852
7078,12,93,492,206,2,14/05/2025,253.16,7.7,Credit Card,,,160.41,506.32,320.82,185.5,36.63690946437036
7080,9,52,3316,246,1,03/01/2025,257.24,10.4,Debit Card,,,328.21,257.24,328.21,-70.96999999999997,-27.58902192505052
7082,11,64,341,489,2,15/06/2025,287.43,23.4,Cash,,,150.62,574.86,301.24,273.62,47.59767595588491
7085,12,100,1211,114,1,05/03/2025,124.62,11.1,Debit Card,,,75.73,124.62,75.73,48.89,39.23126303964051
7091,9,27,3165,146,4,05/04/2025,143.86,4.3,Credit Card,,,79.81,575.44,319.24,256.20000000000005,44.52245238426248
7093,9,51,3907,30,1,10/10/2025,232.08,5.2,Cash,Price matched to competitor flyer,,99.52,232.08,99.52,132.56,57.11823509134781
7094,12,108,578,184,1,14/06/2025,254.27,10.4,Debit Card,Loyalty tier discount applied,,141.97,254.27,141.97,112.30000000000001,44.16565068627837
7097,11,81,3935,166,2,29/01/2025,252.22,30.5,Credit Card,Promo code WELCOME15 applied at checkout,CODE,120.42,504.44,240.84,263.6,52.25596701292523
7098,12,108,733,199,1,14/11/2025,247.78,3.9,Online,,,88.42,247.78,88.42,159.36,64.31511825006055
7101,10,90,349,972,3,19/12/2024,263.46,31.3,Debit Card,,,294.53,790.3799999999999,883.5899999999999,-93.21000000000004,-11.793061565323015
7105,12,36,163,125,1,26/02/2025,26.0,7.2,Cash,Loyalty tier discount applied,,14.32,26.0,14.32,11.68,44.92307692307692
7113,9,111,1351,299,2,16/01/2025,236.81,10.8,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,148.81,473.62,297.62,176.0,37.16059288036823
7116,11,64,902,660,2,05/09/2025,47.39,28.2,Credit Card,,,27.46,94.78,54.92,39.86,42.055285925300694
7122,12,102,1142,974,3,19/01/2025,103.2,6.5,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,59.85,309.6,179.55,130.05,42.00581395348838
7128,9,61,4151,986,4,25/08/2025,52.84,4.9,Debit Card,Price matched to competitor flyer,,36.04,211.36,144.16,67.20000000000002,31.79409538228615
7129,12,100,1393,126,3,25/10/2024,242.53,6.3,Cash,Promo code LOYALTY20 applied at checkout,CODE,141.38,727.59,424.14,303.45000000000005,41.706180678678926
7140,9,25,4605,301,2,01/04/2025,8.96,11.2,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,3.36,17.92,6.72,11.200000000000003,62.500000000000014
7144,10,101,3709,204,1,29/04/2025,134.43,25.9,Debit Card,Price matched to competitor flyer,,89.93,134.43,89.93,44.5,33.102730045376774
7148,11,64,2597,19,4,15/01/2025,294.03,32.6,Credit Card,Loyalty tier discount applied,,119.45,1176.12,477.8,698.3199999999999,59.37489371832806
7151,11,97,4718,102,1,17/04/2025,121.19,22.5,Debit Card,,,47.2,121.19,47.2,73.99,61.05289215281788
7155,9,51,4279,951,4,27/10/2025,33.29,7.6,Debit Card,,,14.56,133.16,58.24,74.91999999999999,56.26314208471012
7156,12,100,706,247,4,06/10/2025,42.42,10.9,Cash,Price matched to competitor flyer,,20.59,169.68,82.36,87.32000000000001,51.46157472890146
7158,10,33,4770,773,2,13/12/2024,71.43,24.2,Online,,,35.17,142.86,70.34,72.52000000000001,50.76298474030519
7162,9,27,3639,206,4,07/12/2024,60.79,7.8,Credit Card,Promo code WELCOME15 applied at checkout,CODE,40.91,243.16,163.64,79.52000000000001,32.702747162362236
7166,10,90,1767,291,2,10/06/2025,270.59,28.4,Cash,Loyalty tier discount applied,,116.66,541.18,233.32,307.85999999999996,56.88680291215492
7176,9,111,1925,590,4,26/10/2025,17.94,7.9,Credit Card,Promo code WELCOME15 applied at checkout,CODE,10.95,71.76,43.8,27.960000000000008,38.963210702341144
7180,11,12,2673,290,3,11/11/2025,270.56,29.2,Cash,Promo code LOYALTY20 applied at checkout,CODE,179.39,811.6800000000001,538.17,273.5100000000001,33.69677705499705
7183,11,81,762,854,4,01/04/2025,254.2,33.2,Credit Card,,,114.36,1016.8,457.44,559.3599999999999,55.01180173092053
7185,12,108,3782,194,1,30/10/2025,281.7,9.7,Credit Card,,,162.52,281.7,162.52,119.17999999999998,42.30741924032658
7186,11,44,3581,91,1,01/09/2025,137.36,29.8,Credit Card,,,56.01,137.36,56.01,81.35000000000002,59.22393709959233
7188,12,18,3974,736,1,09/11/2025,76.8,3.7,Debit Card,,,50.8,76.8,50.8,26.0,33.85416666666667
7191,12,100,4739,273,1,30/07/2025,20.8,4.3,Cash,Loyalty tier discount applied,,11.06,20.8,11.06,9.74,46.82692307692308
7194,11,12,6,203,2,09/10/2025,90.24,29.3,Debit Card,,,110.64,180.48,221.28,-40.80000000000001,-22.60638297872341
7198,9,52,1612,146,1,09/07/2025,195.18,10.7,Online,,,109.69,195.18,109.69,85.49000000000001,43.800594323188854
7199,10,75,1621,175,2,12/07/2025,79.05,24.5,Debit Card,,,48.12,158.1,96.24,61.86,39.12713472485769
7200,9,37,2799,604,4,15/10/2024,99.8,8.2,Online,,,38.64,399.2,154.56,244.64,61.28256513026052
7203,11,44,4687,617,2,13/02/2025,232.09,22.7,Cash,Promo code SAVE10 applied at checkout,CODE,96.08,464.18,192.16,272.02,58.60226636218708
7215,11,12,3844,222,1,14/10/2025,221.23,33.4,Credit Card,,,100.59,221.23,100.59,120.63999999999999,54.5314830719161
7220,12,108,3028,1382,4,14/11/2025,82.38,5.9,Debit Card,,,45.39,329.52,181.56,147.95999999999998,44.90167516387472
7221,10,55,1395,86,3,26/03/2025,35.02,33.5,Cash,Loyalty tier discount applied,,23.79,105.06,71.37,33.69,32.06739006282125
7222,12,108,1528,56,2,18/04/2025,99.19,9.8,Cash,Promo code SEASON25 applied at checkout,CODE,51.31,198.38,102.62,95.75999999999999,48.270995059985886
7224,12,108,154,612,5,13/06/2025,79.36,4.8,Online,Price matched to competitor flyer,,39.66,396.8,198.29999999999998,198.50000000000003,50.02520161290324
7227,10,33,4246,1024,1,20/10/2025,245.11,31.1,Cash,Loyalty tier discount applied,,161.23,245.11,161.23,83.88000000000002,34.221369997144144
7228,12,36,4659,247,2,01/12/2025,217.31,10.8,Cash,Promo code LOYALTY20 applied at checkout,CODE,92.88,434.62,185.76,248.86,57.259214946389946
7238,10,33,1469,321,2,15/12/2024,229.4,32.7,Credit Card,,,102.62,458.8,205.24,253.56,55.265911072362684
7240,10,117,4953,95,5,20/03/2025,283.48,22.0,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,151.89,1417.4,759.4499999999999,657.9500000000002,46.41950049386201
7242,10,90,2967,752,5,09/05/2025,275.48,22.3,Online,Price matched to competitor flyer,,190.31,1377.4,951.55,425.85000000000014,30.916944968781774
7245,12,93,4526,3,3,01/09/2025,143.67,3.6,Debit Card,,,153.42,431.01,460.26,-29.25,-6.786385466694508
7248,11,44,820,293,2,09/10/2024,185.2,32.0,Credit Card,,,130.72,370.4,261.44,108.95999999999998,29.416846652267814
7257,11,44,2675,53,2,13/01/2025,33.31,22.2,Credit Card,,,20.92,66.62,41.84,24.78,37.19603722605824
7258,9,61,4172,649,5,23/10/2024,295.5,4.9,Credit Card,Loyalty tier discount applied,,185.68,1477.5,928.4000000000001,549.0999999999999,37.16412859560067
7259,11,63,160,175,2,02/09/2025,149.43,22.9,Credit Card,Price matched to competitor flyer,,78.6,298.86,157.2,141.66000000000003,47.40012045773941
7262,12,36,736,834,5,30/08/2025,216.25,10.5,Debit Card,Promo code SAVE10 applied at checkout,CODE,116.93,1081.25,584.6500000000001,496.5999999999999,45.92832369942196
7267,11,12,3620,75,5,19/03/2025,161.01,27.6,Credit Card,Price matched to competitor flyer,,112.12,805.05,560.6,244.44999999999993,30.36457362896714
7269,10,117,3509,547,5,21/08/2025,259.83,33.5,Debit Card,,,186.83,1299.1499999999999,934.1500000000001,364.9999999999998,28.095293076242143
7271,11,44,1622,451,1,21/10/2025,71.84,22.5,Debit Card,Price matched to competitor flyer,,25.74,71.84,25.74,46.10000000000001,64.17037861915368
7273,10,15,251,503,2,04/08/2025,62.2,27.0,Cash,Promo code SEASON25 applied at checkout,CODE,43.09,124.4,86.18,38.22,30.723472668810288
7278,10,15,3833,928,4,03/10/2025,88.08,28.5,Online,,,57.91,352.32,231.64,120.68,34.25295186194369
7279,12,93,1902,1499,2,16/10/2025,67.44,8.9,Online,Promo code LOYALTY20 applied at checkout,CODE,26.86,134.88,53.72,81.16,60.172004744958485
7281,9,25,296,1064,5,08/02/2025,262.56,6.8,Online,,,154.59,1312.8,772.95,539.8499999999999,41.12202925045703
7282,11,44,4401,29,2,24/09/2025,288.3,29.6,Cash,Promo code SEASON25 applied at checkout,CODE,148.19,576.6,296.38,280.22,48.598681928546654
7283,10,16,824,54,1,06/06/2025,244.77,26.9,Credit Card,,,137.01,244.77,137.01,107.76000000000002,44.025003064101
7285,10,16,3850,190,2,24/12/2024,37.62,31.8,Cash,,,24.76,75.24,49.52,25.71999999999999,34.18394471026049
7286,11,44,4259,114,1,09/02/2025,252.77,24.0,Debit Card,Price matched to competitor flyer,,160.52,252.77,160.52,92.25,36.495628436918935
7288,12,102,4907,263,2,21/10/2024,217.45,4.1,Online,,,244.88,434.9,489.76,-54.860000000000014,-12.614394113589334
7289,9,25,4116,163,3,20/03/2025,98.72,5.9,Online,,,52.59,296.15999999999997,157.77,138.38999999999996,46.72811993517017
7290,12,93,720,99,2,10/10/2024,222.09,11.7,Debit Card,Loyalty tier discount applied,,89.67,444.18,179.34,264.84000000000003,59.62447656355532
7292,12,102,2098,803,5,22/12/2024,68.15,8.1,Debit Card,Promo code SEASON25 applied at checkout,CODE,43.35,340.75,216.75,124.0,36.3903154805576
7295,11,97,4272,175,2,21/01/2025,48.45,30.9,Debit Card,Loyalty tier discount applied,,61.06,96.9,122.12,-25.22,-26.026831785345717
7299,11,12,4324,122,4,17/10/2025,163.37,33.3,Cash,Promo code SEASON25 applied at checkout,CODE,178.65,653.48,714.6,-61.120000000000005,-9.353002387219195
7301,12,108,4445,538,1,08/08/2025,113.89,6.9,Credit Card,,,66.62,113.89,66.62,47.269999999999996,41.50496092721046
7305,12,36,2364,248,4,25/01/2025,244.66,10.2,Credit Card,,,163.88,978.64,655.52,323.12,33.01724842638764
7306,10,90,1970,1455,1,14/10/2025,150.61,32.2,Debit Card,,,84.64,150.61,84.64,65.97000000000001,43.80187238563177
7308,11,81,4365,90,3,08/05/2025,191.97,31.0,Credit Card,Price matched to competitor flyer,,99.48,575.91,298.44,277.46999999999997,48.17940303172371
7309,11,97,2195,1072,3,15/11/2024,242.86,23.3,Cash,,,165.33,728.58,495.99,232.59000000000003,31.92374207362267
7310,11,64,3351,559,2,23/01/2025,287.75,31.5,Cash,Price matched to competitor flyer,,104.14,575.5,208.28,367.22,63.80886185925283
7313,11,81,1208,128,1,01/08/2025,19.72,28.1,Cash,,,10.02,19.72,10.02,9.7,49.18864097363083
7314,9,27,1140,1388,1,19/10/2025,284.25,9.3,Cash,Promo code SAVE10 applied at checkout,CODE,145.08,284.25,145.08,139.17,48.96042216358838
7315,11,64,2977,172,5,15/02/2025,268.11,25.6,Credit Card,,,171.06,1340.5500000000002,855.3,485.2500000000002,36.19782924918878
7317,11,44,1645,235,5,10/02/2025,177.51,33.7,Cash,Promo code LOYALTY20 applied at checkout,CODE,92.07,887.55,460.34999999999997,427.2,48.13249957748859
7318,11,12,3652,107,4,31/03/2025,64.73,32.4,Credit Card,,,35.07,258.92,140.28,118.64000000000001,45.82110304341109
7319,10,75,1156,99,3,27/03/2025,8.57,26.9,Online,Loyalty tier discount applied,,4.98,25.71,14.940000000000001,10.77,41.89031505250875
7321,12,108,3743,825,1,23/06/2025,231.15,11.8,Debit Card,Promo code SEASON25 applied at checkout,CODE,162.57,231.15,162.57,68.58000000000001,29.66904607397794
7322,10,38,4866,757,5,24/01/2025,26.76,24.5,Cash,,,16.62,133.8,83.10000000000001,50.7,37.89237668161435
7323,10,75,1740,283,1,21/10/2025,107.12,32.8,Credit Card,,,67.4,107.12,67.4,39.72,37.07991038088125
7325,9,25,1458,282,2,09/04/2025,35.99,5.4,Cash,,,23.65,71.98,47.3,24.680000000000007,34.287302028341216
7327,12,100,4948,194,2,10/11/2025,206.86,4.9,Cash,,,113.46,413.72,226.92,186.80000000000004,45.151310064778116
7337,12,100,504,82,1,01/02/2025,58.03,11.3,Debit Card,Price matched to competitor flyer,,32.29,58.03,32.29,25.740000000000002,44.3563673961744
7340,11,81,2623,31,4,23/10/2024,284.68,33.1,Online,Loyalty tier discount applied,,117.96,1138.72,471.84,666.8800000000001,58.56400168610371
7341,9,51,2759,199,1,24/11/2025,269.39,5.1,Online,Loyalty tier discount applied,,155.39,269.39,155.39,114.0,42.31782916960541
7342,12,18,4005,1317,3,23/11/2025,291.78,9.4,Online,,,204.93,875.3399999999999,614.79,260.54999999999995,29.7655768044417
7347,9,61,2760,37,5,26/03/2025,172.97,5.9,Cash,,,113.05,864.85,565.25,299.6,34.641845406717934
7350,12,18,1326,550,1,24/01/2025,110.98,9.0,Online,,,69.35,110.98,69.35,41.63000000000001,37.51126329068301
7356,11,12,2094,859,5,22/08/2025,114.54,25.7,Debit Card,,,76.1,572.7,380.5,192.20000000000005,33.56032826960014
7357,10,15,701,1296,2,27/06/2025,143.36,27.0,Credit Card,,,97.8,286.72,195.6,91.12000000000003,31.780133928571434
7367,12,36,3714,587,3,20/08/2025,123.41,9.9,Debit Card,Loyalty tier discount applied,,53.2,370.23,159.60000000000002,210.63,56.891661939875206
7368,11,12,3412,192,3,04/07/2025,33.22,22.5,Debit Card,,,16.35,99.66,49.050000000000004,50.60999999999999,50.7826610475617
7372,9,24,3722,801,1,03/04/2025,200.08,11.9,Cash,Promo code SAVE10 applied at checkout,CODE,224.17,200.08,224.17,-24.089999999999975,-12.040183926429416
7376,9,6,4743,662,3,22/12/2024,133.16,11.0,Online,,,53.54,399.48,160.62,238.86,59.79273054971463
7380,9,120,4365,218,3,18/09/2025,191.97,6.9,Cash,,,99.48,575.91,298.44,277.46999999999997,48.17940303172371
7382,10,33,760,1468,5,11/07/2025,108.96,29.0,Credit Card,Price matched to competitor flyer,,38.22,544.8,191.1,353.69999999999993,64.92290748898678
7384,10,67,4320,860,1,29/12/2024,81.65,26.5,Debit Card,,,41.9,81.65,41.9,39.75000000000001,48.683404776485
7386,12,18,3052,1013,5,31/07/2025,263.18,7.2,Credit Card,,,114.81,1315.9,574.05,741.8500000000001,56.3758644273881
7387,10,67,3944,38,2,27/02/2025,279.03,31.3,Online,Loyalty tier discount applied,,332.18,558.06,664.36,-106.30000000000007,-19.048131025337792
7391,9,27,1672,131,4,10/02/2025,91.72,8.5,Cash,Loyalty tier discount applied,,59.69,366.88,238.76,128.12,34.92150021805495
7399,11,97,4461,78,1,10/06/2025,170.9,30.1,Credit Card,Price matched to competitor flyer,,92.38,170.9,92.38,78.52000000000001,45.94499707431247
7401,10,39,3414,152,5,04/01/2025,126.68,23.4,Credit Card,Price matched to competitor flyer,,51.03,633.4000000000001,255.15,378.2500000000001,59.71739816861385
7404,10,101,778,1458,2,13/03/2025,286.59,22.6,Cash,,,146.25,573.18,292.5,280.67999999999995,48.968910289961265
7405,12,102,3414,9,3,03/12/2024,126.68,7.9,Credit Card,,,51.03,380.04,153.09,226.95000000000002,59.71739816861383
7407,12,60,4667,241,3,17/05/2025,95.59,10.7,Online,Loyalty tier discount applied,,47.76,286.77,143.28,143.48999999999998,50.03661470865153
7409,12,102,4326,774,5,10/01/2025,171.58,5.9,Credit Card,Price matched to competitor flyer,,91.3,857.9000000000001,456.5,401.4000000000001,46.788670008159464
7410,10,33,1159,33,2,12/10/2025,123.62,22.6,Debit Card,Promo code WELCOME15 applied at checkout,CODE,52.9,247.24,105.8,141.44,57.207571590357546
7417,11,12,3863,3,1,26/11/2025,161.74,22.2,Cash,Loyalty tier discount applied,,68.64,161.74,68.64,93.10000000000001,57.561518486459754
7420,11,44,1952,750,1,16/02/2025,134.4,30.3,Online,,,86.48,134.4,86.48,47.92,35.654761904761905
7424,9,52,4225,467,2,10/11/2024,23.11,10.7,Cash,,,15.25,46.22,30.5,15.719999999999999,34.01125054089139
7427,9,65,900,270,5,20/04/2025,124.35,10.1,Credit Card,,,57.05,621.75,285.25,336.5,54.12143144350623
7430,12,36,1090,229,1,20/08/2025,39.62,7.6,Debit Card,Promo code WELCOME15 applied at checkout,CODE,19.04,39.62,19.04,20.58,51.9434628975265
7431,12,100,1970,193,2,13/10/2024,150.61,5.4,Online,,,84.64,301.22,169.28,131.94000000000003,43.80187238563177
7433,10,90,4457,136,2,11/05/2025,194.12,33.8,Cash,,,123.01,388.24,246.02,142.22,36.631980218421596
7441,11,64,1536,285,3,27/04/2025,59.05,28.7,Credit Card,,,39.57,177.14999999999998,118.71000000000001,58.43999999999997,32.988992379339535
7445,9,24,4107,59,1,22/02/2025,60.86,7.6,Cash,,,24.48,60.86,24.48,36.379999999999995,59.77653631284916
7448,11,81,3563,275,2,08/04/2025,272.79,29.8,Debit Card,,,304.71,545.58,609.42,-63.83999999999992,-11.701308698999215
7452,10,117,2993,121,1,10/04/2025,231.47,23.0,Cash,,,156.11,231.47,156.11,75.35999999999999,32.55713483388775
7454,12,93,879,567,2,10/10/2024,254.97,6.1,Credit Card,Price matched to competitor flyer,,154.4,509.94,308.8,201.14,39.44385613993803
7458,11,44,3713,61,4,24/11/2025,44.17,29.9,Credit Card,Price matched to competitor flyer,,22.27,176.68,89.08,87.60000000000001,49.58116368575956
7462,12,93,3210,1076,5,02/09/2025,179.13,9.8,Cash,Promo code LOYALTY20 applied at checkout,CODE,120.41,895.65,602.05,293.6,32.78066208898566
