stock_id,store_id,product_id,quantity,reorder_level,last_restocked,batch_number,expiry_date,received_date,condition_notes
1152,10,2723,117,26,2025-09-12,BATCH-1152,2026-07-04,2025-09-12,Expiring in 0 days - flag for clearance
1153,4,2845,92,59,2026-01-13,BATCH-1153,2029-07-13,2026-01-13,
1154,2,432,27,18,2025-09-25,BATCH-1154,2027-08-31,2025-09-25,
1155,3,3609,77,45,2025-08-19,BATCH-1155,2027-10-21,2025-08-19,
1156,11,1035,3,18,2026-02-27,BATCH-1156,2027-01-04,2026-02-27,Below reorder level - reorder placed 2026-03-08
1157,4,2705,85,25,2025-09-14,BATCH-1157,2026-07-10,2025-09-14,Expiring in 0 days - flag for clearance
1158,10,2642,100,17,2025-07-06,BATCH-1158,2026-10-11,2025-07-06,Expiring in 31 days - monitor
1159,9,4465,102,38,2025-10-24,BATCH-1159,2029-04-08,2025-10-24,
1160,11,1443,88,40,2025-06-03,BATCH-1160,2028-09-28,2025-06-03,
1161,7,4304,0,21,2025-07-28,BATCH-1161,2026-11-27,2025-07-28,Expiring in 78 days - monitor; Below reorder level - reorder placed 2025-08-09
1162,3,316,79,22,2025-06-07,BATCH-1162,2029-07-02,2025-06-07,
1163,12,1526,76,39,2026-03-07,BATCH-1163,2029-01-23,2026-03-07,
1164,2,1429,88,39,2025-06-29,BATCH-1164,2027-08-13,2025-06-29,
1165,1,339,58,18,2026-05-29,BATCH-1165,2029-08-28,2026-05-29,
1166,2,1287,95,19,2026-01-19,BATCH-1166,2026-02-01,2026-01-19,Expiring in 0 days - flag for clearance
1167,3,3613,86,20,2026-03-14,BATCH-1167,2027-12-02,2026-03-14,
1168,5,4141,47,29,2026-06-27,BATCH-1168,2028-08-16,2026-06-27,
1169,4,2284,45,19,2025-12-17,BATCH-1169,2027-10-08,2025-12-17,
1170,9,1354,86,31,2025-08-05,BATCH-1170,2026-06-05,2025-08-05,Expiring in 0 days - flag for clearance
1171,2,4868,96,56,2026-05-05,BATCH-1171,2027-08-23,2026-05-05,
1172,11,190,17,17,2025-10-15,BATCH-1172,2026-04-23,2025-10-15,Expiring in 0 days - flag for clearance
1173,5,2331,36,38,2026-01-06,BATCH-1173,2029-07-03,2026-01-06,Below reorder level - reorder placed 2026-01-19
1174,6,845,60,53,2026-08-26,BATCH-1174,2026-11-02,2026-08-26,
1175,12,3200,58,24,2026-08-15,BATCH-1175,2028-05-17,2026-08-15,
1176,9,57,5,50,2026-02-14,BATCH-1176,2029-10-05,2026-02-14,Below reorder level - reorder placed 2026-02-20
1177,10,3155,1,53,2025-06-11,BATCH-1177,2026-09-23,2025-06-11,Expiring in 13 days - flag for clearance; Below reorder level - reorder placed 2025-06-17
1178,8,1319,104,49,2026-07-02,BATCH-1178,2028-11-14,2026-07-02,
1179,1,2234,117,17,2026-07-27,BATCH-1179,2027-04-18,2026-07-27,
1180,4,3165,10,59,2026-08-18,BATCH-1180,2029-10-24,2026-08-18,
1181,2,2696,8,55,2026-04-12,BATCH-1181,2029-07-13,2026-04-12,Below reorder level - reorder placed 2026-04-20
1182,11,281,111,55,2025-08-22,BATCH-1182,2027-10-15,2025-08-22,
1183,3,919,78,40,2025-10-17,BATCH-1183,2029-07-22,2025-10-17,
1184,10,4819,74,25,2026-05-28,BATCH-1184,2026-03-20,2026-05-28,Expiring in 0 days - flag for clearance
1185,9,3500,70,58,2026-08-27,BATCH-1185,2026-12-02,2026-08-27,
1186,8,4650,21,25,2026-03-18,BATCH-1186,2026-03-08,2026-03-18,Expiring in 0 days - flag for clearance
1187,5,1455,40,17,2025-12-16,BATCH-1187,2026-12-31,2025-12-16,
1188,7,4951,54,26,2025-12-18,BATCH-1188,2026-11-09,2025-12-18,
1189,2,788,48,21,2026-03-07,BATCH-1189,2027-05-03,2026-03-07,
1190,10,3644,3,32,2026-05-31,BATCH-1190,2027-12-18,2026-05-31,Below reorder level - reorder placed 2026-06-12
1191,3,2036,69,41,2026-02-05,BATCH-1191,2027-03-13,2026-02-05,
1192,10,952,6,26,2025-12-11,BATCH-1192,2027-06-28,2025-12-11,Below reorder level - reorder placed 2025-12-16
1193,10,926,95,16,2026-02-10,BATCH-1193,2029-06-25,2026-02-10,
1194,8,3582,14,39,2025-07-07,BATCH-1194,2029-04-07,2025-07-07,Below reorder level - reorder placed 2025-07-10
1195,8,2906,67,38,2025-11-27,BATCH-1195,2027-01-09,2025-11-27,
1196,11,1579,25,39,2026-04-20,BATCH-1196,2028-05-01,2026-04-20,
1197,5,1402,102,23,2025-09-08,BATCH-1197,2026-11-23,2025-09-08,Expiring in 74 days - monitor
1198,5,2628,106,38,2025-07-24,BATCH-1198,2026-10-02,2025-07-24,Expiring in 22 days - flag for clearance
1199,8,1181,31,41,2025-09-28,BATCH-1199,2027-06-16,2025-09-28,Below reorder level - reorder placed 2025-10-07
1200,10,1815,30,46,2025-09-13,BATCH-1200,2027-07-26,2025-09-13,Below reorder level - reorder placed 2025-09-23
1201,8,4424,94,50,2026-02-06,BATCH-1201,2029-05-05,2026-02-06,
1202,12,571,27,49,2025-11-02,BATCH-1202,2029-04-02,2025-11-02,Below reorder level - reorder placed 2025-11-15
1203,11,3355,99,39,2026-05-22,BATCH-1203,2026-01-12,2026-05-22,Expiring in 0 days - flag for clearance
1204,12,3711,60,23,2026-02-17,BATCH-1204,2026-12-23,2026-02-17,
1205,3,4713,84,46,2025-09-27,BATCH-1205,2026-04-21,2025-09-27,Expiring in 0 days - flag for clearance
1206,10,862,102,20,2026-06-12,BATCH-1206,2029-03-02,2026-06-12,
1207,3,334,90,53,2026-01-14,BATCH-1207,2027-10-30,2026-01-14,
1208,4,2211,8,51,2026-04-22,BATCH-1208,2026-11-16,2026-04-22,Expiring in 67 days - monitor; Below reorder level - reorder placed 2026-04-29
1209,11,2025,47,49,2025-08-29,BATCH-1209,2029-10-28,2025-08-29,
1210,1,143,27,52,2026-08-04,BATCH-1210,2026-02-01,2026-08-04,Expiring in 0 days - flag for clearance
1211,2,2918,59,43,2026-05-28,BATCH-1211,2029-02-05,2026-05-28,
1212,6,4952,9,22,2025-12-20,BATCH-1212,2026-09-01,2025-12-20,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-24
1213,11,4460,31,22,2025-06-24,BATCH-1213,2027-10-05,2025-06-24,
1214,12,1752,110,43,2026-04-13,BATCH-1214,2026-05-26,2026-04-13,Expiring in 0 days - flag for clearance
1215,7,817,36,50,2026-05-15,BATCH-1215,2026-08-07,2026-05-15,Expiring in 0 days - flag for clearance
1216,1,2141,58,33,2025-09-28,BATCH-1216,2028-08-29,2025-09-28,
1217,2,3343,20,49,2026-03-30,BATCH-1217,2027-11-26,2026-03-30,Below reorder level - reorder placed 2026-04-10
1218,6,577,25,20,2025-11-03,BATCH-1218,2027-10-16,2025-11-03,
1219,1,2755,56,27,2025-10-02,BATCH-1219,2029-08-17,2025-10-02,
1220,7,3324,100,56,2026-02-25,BATCH-1220,2027-05-22,2026-02-25,
1221,9,4554,91,59,2026-02-03,BATCH-1221,2026-09-15,2026-02-03,Expiring in 5 days - flag for clearance
1222,5,2212,24,18,2026-05-12,BATCH-1222,2026-12-01,2026-05-12,
1223,2,3824,76,46,2026-02-21,BATCH-1223,2026-12-05,2026-02-21,
1224,10,352,27,25,2025-08-08,BATCH-1224,2029-12-08,2025-08-08,
1225,12,3856,6,44,2025-09-14,BATCH-1225,2025-12-15,2025-09-14,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-09-17
1226,11,4204,30,53,2025-10-13,BATCH-1226,2029-05-29,2025-10-13,Below reorder level - reorder placed 2025-10-19
1227,3,2674,45,56,2025-09-04,BATCH-1227,2029-01-13,2025-09-04,Below reorder level - reorder placed 2025-09-16
1228,9,2726,53,21,2026-01-17,BATCH-1228,2028-04-26,2026-01-17,
1229,6,979,16,28,2026-07-17,BATCH-1229,2029-04-09,2026-07-17,Below reorder level - reorder placed 2026-07-28
1230,7,1648,75,15,2025-08-28,BATCH-1230,2027-05-05,2025-08-28,
1231,4,1003,17,32,2026-03-11,BATCH-1231,2029-08-09,2026-03-11,Below reorder level - reorder placed 2026-03-24
1232,5,3381,106,15,2025-08-24,BATCH-1232,2026-02-24,2025-08-24,Expiring in 0 days - flag for clearance
1233,7,2357,18,20,2026-03-13,BATCH-1233,2028-07-10,2026-03-13,Below reorder level - reorder placed 2026-03-19
1234,11,4365,81,21,2025-11-25,BATCH-1234,2028-05-13,2025-11-25,
1235,8,1658,116,24,2025-11-10,BATCH-1235,2029-04-21,2025-11-10,
1236,7,3716,83,24,2025-09-17,BATCH-1236,2029-02-28,2025-09-17,
1237,10,4493,55,55,2026-07-27,BATCH-1237,2028-07-29,2026-07-27,
1238,3,673,4,42,2025-07-13,BATCH-1238,2029-11-29,2025-07-13,Below reorder level - reorder placed 2025-07-20
1239,7,938,77,40,2025-10-28,BATCH-1239,2027-04-19,2025-10-28,
1240,10,1003,13,38,2026-03-25,BATCH-1240,2029-08-09,2026-03-25,Below reorder level - reorder placed 2026-04-06
1241,2,2237,6,46,2026-08-22,BATCH-1241,2026-06-02,2026-08-22,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-08-26
1242,5,807,32,36,2025-12-25,BATCH-1242,2028-12-11,2025-12-25,Below reorder level - reorder placed 2026-01-01
1243,2,1696,18,19,2026-05-18,BATCH-1243,2026-10-14,2026-05-18,Expiring in 34 days - monitor; Below reorder level - reorder placed 2026-05-21
1244,4,504,85,37,2026-01-04,BATCH-1244,2027-05-11,2026-01-04,
1245,8,2911,101,55,2026-08-06,BATCH-1245,2026-03-28,2026-08-06,Expiring in 0 days - flag for clearance
1246,7,3002,68,33,2026-01-14,BATCH-1246,2027-12-07,2026-01-14,
1247,2,3144,9,27,2026-07-27,BATCH-1247,2028-09-10,2026-07-27,Below reorder level - reorder placed 2026-08-02
1248,10,4573,94,28,2025-07-18,BATCH-1248,2026-06-10,2025-07-18,Expiring in 0 days - flag for clearance
1249,7,3532,86,25,2026-01-07,BATCH-1249,2029-03-28,2026-01-07,
1250,2,1700,101,55,2026-07-14,BATCH-1250,2029-11-22,2026-07-14,
1251,5,2764,109,45,2025-08-11,BATCH-1251,2027-05-17,2025-08-11,
1252,5,1432,55,58,2025-09-05,BATCH-1252,2027-05-24,2025-09-05,Below reorder level - reorder placed 2025-09-18
1253,6,4611,14,54,2025-09-11,BATCH-1253,2026-02-04,2025-09-11,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-09-24
1254,10,3832,2,49,2026-02-04,BATCH-1254,2028-03-24,2026-02-04,Below reorder level - reorder placed 2026-02-09
1255,2,3977,96,54,2026-07-07,BATCH-1255,2028-06-19,2026-07-07,
1256,9,3184,84,56,2026-07-31,BATCH-1256,2027-10-14,2026-07-31,
1257,4,3875,72,47,2025-11-09,BATCH-1257,2026-05-02,2025-11-09,Expiring in 0 days - flag for clearance
1258,10,3145,30,49,2026-08-29,BATCH-1258,2029-01-08,2026-08-29,Below reorder level - reorder placed 2026-09-02
1259,10,2945,70,20,2025-08-04,BATCH-1259,2026-10-24,2025-08-04,
1260,9,4837,99,50,2026-08-20,BATCH-1260,2026-09-19,2026-08-20,Expiring in 9 days - flag for clearance
1261,5,2844,22,24,2026-08-16,BATCH-1261,2027-12-26,2026-08-16,Below reorder level - reorder placed 2026-08-21
1262,11,1379,47,22,2025-12-03,BATCH-1262,2028-12-06,2025-12-03,
1263,1,1311,87,30,2025-11-12,BATCH-1263,2027-05-02,2025-11-12,
1264,8,2163,114,24,2026-01-09,BATCH-1264,2027-08-21,2026-01-09,
1265,5,367,58,55,2026-08-26,BATCH-1265,2027-09-23,2026-08-26,
1266,1,3264,74,51,2025-09-05,BATCH-1266,2029-11-23,2025-09-05,
1267,12,436,54,37,2026-03-15,BATCH-1267,2027-12-26,2026-03-15,
1268,7,391,97,52,2025-10-08,BATCH-1268,2027-05-16,2025-10-08,
1269,5,1255,65,30,2025-12-01,BATCH-1269,2027-01-10,2025-12-01,
1270,7,49,79,23,2026-08-01,BATCH-1270,2026-03-05,2026-08-01,Expiring in 0 days - flag for clearance
1271,11,2040,86,48,2026-07-24,BATCH-1271,2028-11-07,2026-07-24,
1272,7,2672,106,52,2026-06-11,BATCH-1272,2027-03-02,2026-06-11,
1273,4,1400,51,27,2025-12-14,BATCH-1273,2026-11-04,2025-12-14,Expiring in 55 days - monitor
1274,1,1281,69,26,2026-05-31,BATCH-1274,2029-08-06,2026-05-31,
1275,5,1645,1,42,2026-03-04,BATCH-1275,2028-07-02,2026-03-04,Below reorder level - reorder placed 2026-03-08
1276,8,1820,21,52,2026-04-27,BATCH-1276,2026-12-07,2026-04-27,Expiring in 88 days - monitor
1277,2,3470,68,44,2025-06-19,BATCH-1277,2029-03-04,2025-06-19,
1278,4,1964,108,44,2025-10-03,BATCH-1278,2028-08-13,2025-10-03,
1279,3,1934,90,53,2025-12-21,BATCH-1279,2028-06-12,2025-12-21,
1280,5,799,87,33,2026-06-25,BATCH-1280,2029-07-19,2026-06-25,
1281,8,1992,18,23,2025-07-24,BATCH-1281,2027-11-07,2025-07-24,Below reorder level - reorder placed 2025-08-02
1282,11,2714,97,17,2026-05-10,BATCH-1282,2029-07-12,2026-05-10,
1283,3,4649,3,17,2026-03-03,BATCH-1283,2026-04-17,2026-03-03,Expiring in 0 days - flag for clearance
1284,10,986,66,50,2026-03-09,BATCH-1284,2027-02-19,2026-03-09,
1285,3,4335,33,25,2026-03-28,BATCH-1285,2027-01-31,2026-03-28,
1286,8,386,6,45,2026-08-19,BATCH-1286,2029-11-21,2026-08-19,
1287,8,202,72,35,2026-02-17,BATCH-1287,2028-06-06,2026-02-17,
1288,3,166,0,59,2025-12-22,BATCH-1288,2026-10-28,2025-12-22,
1289,10,3024,48,41,2025-08-12,BATCH-1289,2026-05-12,2025-08-12,Expiring in 0 days - flag for clearance
1290,4,2785,27,53,2026-02-25,BATCH-1290,2026-10-11,2026-02-25,
1291,4,4957,99,42,2026-08-25,BATCH-1291,2027-01-17,2026-08-25,
1292,4,2554,117,42,2025-06-16,BATCH-1292,2028-09-20,2025-06-16,
1293,9,4215,71,50,2025-06-12,BATCH-1293,2027-06-20,2025-06-12,
1294,1,3517,45,23,2026-04-03,BATCH-1294,2027-01-06,2026-04-03,
1295,7,2549,9,15,2026-03-20,BATCH-1295,2029-06-17,2026-03-20,Below reorder level - reorder placed 2026-03-28
1296,10,971,46,36,2026-05-22,BATCH-1296,2027-06-06,2026-05-22,
1297,3,2595,88,37,2026-08-12,BATCH-1297,2028-02-04,2026-08-12,
1298,9,1115,26,32,2025-08-10,BATCH-1298,2025-12-27,2025-08-10,Expiring in 0 days - flag for clearance
1299,12,1067,2,49,2026-05-13,BATCH-1299,2026-08-28,2026-05-13,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-05-24
1300,8,999,35,52,2026-03-02,BATCH-1300,2026-08-27,2026-03-02,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-03-12
1301,11,215,111,44,2025-10-14,BATCH-1301,2028-11-09,2025-10-14,
1302,8,2068,88,23,2025-11-23,BATCH-1302,2027-04-13,2025-11-23,
1303,5,317,108,27,2026-08-20,BATCH-1303,2028-03-17,2026-08-20,
1304,12,2407,93,48,2026-08-26,BATCH-1304,2029-05-31,2026-08-26,
1305,4,2979,15,15,2025-08-26,BATCH-1305,2026-05-11,2025-08-26,Expiring in 0 days - flag for clearance
1306,3,3694,34,28,2026-06-11,BATCH-1306,2027-12-23,2026-06-11,
1307,12,4151,20,15,2026-01-12,BATCH-1307,2027-12-18,2026-01-12,
1308,10,831,44,41,2025-12-22,BATCH-1308,2026-05-25,2025-12-22,Expiring in 0 days - flag for clearance
1309,11,4129,39,21,2025-07-27,BATCH-1309,2028-12-06,2025-07-27,
1310,11,3689,114,22,2026-06-03,BATCH-1310,2027-05-26,2026-06-03,
1311,1,4189,85,30,2026-07-15,BATCH-1311,2026-12-27,2026-07-15,
1312,5,2197,3,37,2025-08-05,BATCH-1312,2026-10-09,2025-08-05,Expiring in 29 days - flag for clearance; Below reorder level - reorder placed 2025-08-15
1313,8,2072,96,44,2026-07-29,BATCH-1313,2027-02-05,2026-07-29,
1314,11,4960,30,23,2026-08-10,BATCH-1314,2026-11-08,2026-08-10,
1315,12,1346,96,57,2026-02-25,BATCH-1315,2029-02-04,2026-02-25,
1316,12,4460,39,34,2026-04-28,BATCH-1316,2027-10-05,2026-04-28,
1317,9,2543,107,47,2025-07-08,BATCH-1317,2027-03-01,2025-07-08,
1318,11,3592,19,42,2026-06-29,BATCH-1318,2026-01-11,2026-06-29,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-07-03
1319,9,4978,75,47,2026-09-03,BATCH-1319,2029-09-16,2026-09-03,
1320,9,3676,29,40,2025-08-12,BATCH-1320,2029-09-19,2025-08-12,
1321,12,2648,57,47,2026-02-07,BATCH-1321,2029-05-13,2026-02-07,
1322,10,1113,55,27,2026-06-28,BATCH-1322,2026-08-27,2026-06-28,Expiring in 0 days - flag for clearance
1323,9,914,96,52,2025-11-23,BATCH-1323,2026-12-01,2025-11-23,Expiring in 82 days - monitor
1324,6,2928,26,41,2026-07-13,BATCH-1324,2028-01-03,2026-07-13,
1325,8,1773,19,45,2026-03-05,BATCH-1325,2026-11-03,2026-03-05,Expiring in 54 days - monitor; Below reorder level - reorder placed 2026-03-11
1326,11,4201,105,34,2025-07-31,BATCH-1326,2027-02-03,2025-07-31,
1327,1,4421,84,29,2025-10-28,BATCH-1327,2029-12-23,2025-10-28,
1328,4,2183,53,19,2025-07-31,BATCH-1328,2029-03-17,2025-07-31,
1329,1,4901,3,40,2026-06-23,BATCH-1329,2028-10-16,2026-06-23,Below reorder level - reorder placed 2026-06-30
1330,5,1714,92,21,2026-03-24,BATCH-1330,2028-10-23,2026-03-24,
1331,7,96,67,32,2025-09-03,BATCH-1331,2026-11-19,2025-09-03,
1332,9,2386,55,36,2026-04-28,BATCH-1332,2026-12-25,2026-04-28,
1333,4,4769,10,45,2026-07-24,BATCH-1333,2028-01-26,2026-07-24,Below reorder level - reorder placed 2026-07-29
1334,10,4463,34,36,2026-08-23,BATCH-1334,2026-04-21,2026-08-23,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-08-26
1335,1,3950,51,57,2026-07-13,BATCH-1335,2027-08-21,2026-07-13,Below reorder level - reorder placed 2026-07-26
1336,10,3289,35,27,2025-07-18,BATCH-1336,2027-03-26,2025-07-18,
1337,5,1762,24,15,2026-08-01,BATCH-1337,2027-03-02,2026-08-01,
1338,10,1064,61,28,2025-09-06,BATCH-1338,2027-12-28,2025-09-06,
1339,9,1356,42,16,2025-06-29,BATCH-1339,2026-10-19,2025-06-29,Expiring in 39 days - monitor
1340,1,2082,33,21,2025-11-13,BATCH-1340,2028-09-13,2025-11-13,
1341,9,1895,60,45,2025-10-13,BATCH-1341,2029-03-19,2025-10-13,
1342,3,3224,69,29,2025-06-15,BATCH-1342,2026-10-22,2025-06-15,
1343,12,2129,44,23,2026-02-15,BATCH-1343,2026-10-20,2026-02-15,
1344,9,2035,10,46,2026-04-20,BATCH-1344,2028-02-10,2026-04-20,
1345,2,4958,28,16,2025-09-19,BATCH-1345,2027-01-04,2025-09-19,
1346,2,3941,41,21,2025-09-01,BATCH-1346,2027-04-03,2025-09-01,
1347,5,639,27,54,2026-01-30,BATCH-1347,2027-06-09,2026-01-30,Below reorder level - reorder placed 2026-02-11
1348,2,938,65,32,2025-08-22,BATCH-1348,2027-04-19,2025-08-22,
1349,6,3874,34,41,2025-08-02,BATCH-1349,2028-01-25,2025-08-02,Below reorder level - reorder placed 2025-08-14
1350,2,996,41,32,2026-05-14,BATCH-1350,2026-12-06,2026-05-14,Expiring in 87 days - monitor
1351,2,1574,66,48,2026-04-06,BATCH-1351,2028-10-21,2026-04-06,
1352,3,1989,116,23,2026-06-26,BATCH-1352,2027-10-10,2026-06-26,
1353,9,346,91,19,2026-03-19,BATCH-1353,2026-12-18,2026-03-19,
1354,5,1190,65,27,2026-05-16,BATCH-1354,2027-09-23,2026-05-16,
1355,12,3651,108,49,2026-02-10,BATCH-1355,2028-11-28,2026-02-10,
1356,11,1617,75,18,2026-06-15,BATCH-1356,2026-09-22,2026-06-15,Expiring in 12 days - flag for clearance
1357,12,2273,111,52,2026-08-14,BATCH-1357,2027-11-28,2026-08-14,
1358,4,1845,5,34,2025-12-25,BATCH-1358,2029-10-05,2025-12-25,
1359,9,1839,113,42,2025-09-07,BATCH-1359,2029-12-23,2025-09-07,
1360,4,2740,40,52,2025-06-29,BATCH-1360,2028-04-20,2025-06-29,Below reorder level - reorder placed 2025-07-06
1361,1,1597,27,53,2026-05-03,BATCH-1361,2026-05-07,2026-05-03,Expiring in 0 days - flag for clearance
1362,9,3123,45,43,2025-09-10,BATCH-1362,2028-05-07,2025-09-10,
1363,12,3642,100,44,2025-11-25,BATCH-1363,2026-11-29,2025-11-25,Expiring in 80 days - monitor
1364,6,1900,13,21,2025-12-23,BATCH-1364,2026-09-06,2025-12-23,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-01-01
1365,6,4049,22,52,2025-09-01,BATCH-1365,2025-12-19,2025-09-01,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-09-12
1366,8,1117,75,27,2026-06-20,BATCH-1366,2026-09-08,2026-06-20,Expiring in 0 days - flag for clearance
1367,12,3576,103,53,2025-11-26,BATCH-1367,2028-01-22,2025-11-26,
1368,3,1491,108,38,2025-07-15,BATCH-1368,2029-05-26,2025-07-15,
1369,8,3494,27,44,2025-10-28,BATCH-1369,2028-09-04,2025-10-28,
1370,12,2186,73,48,2026-02-16,BATCH-1370,2026-07-14,2026-02-16,Expiring in 0 days - flag for clearance
1371,12,2068,70,30,2025-06-19,BATCH-1371,2027-04-13,2025-06-19,
1372,1,3578,7,55,2025-06-17,BATCH-1372,2029-06-07,2025-06-17,Below reorder level - reorder placed 2025-06-20
1373,8,469,118,37,2025-07-16,BATCH-1373,2026-05-07,2025-07-16,Expiring in 0 days - flag for clearance
1374,8,4979,80,23,2026-08-17,BATCH-1374,2026-11-20,2026-08-17,
1375,9,4091,54,57,2025-07-03,BATCH-1375,2028-07-06,2025-07-03,Below reorder level - reorder placed 2025-07-13
1376,8,1893,40,39,2026-08-07,BATCH-1376,2027-06-14,2026-08-07,
1377,12,254,93,26,2026-04-28,BATCH-1377,2026-06-04,2026-04-28,Expiring in 0 days - flag for clearance
1378,3,942,28,24,2026-01-05,BATCH-1378,2026-03-03,2026-01-05,Expiring in 0 days - flag for clearance
1379,7,4943,109,28,2025-06-18,BATCH-1379,2026-05-02,2025-06-18,Expiring in 0 days - flag for clearance
1380,8,361,18,44,2025-09-27,BATCH-1380,2028-07-20,2025-09-27,Below reorder level - reorder placed 2025-10-08
1381,9,1752,41,19,2026-03-19,BATCH-1381,2026-05-26,2026-03-19,Expiring in 0 days - flag for clearance
1382,2,3910,63,30,2025-09-28,BATCH-1382,2028-04-10,2025-09-28,
1383,10,2465,40,20,2025-06-17,BATCH-1383,2026-09-24,2025-06-17,Expiring in 14 days - flag for clearance
1384,12,4517,101,56,2026-05-21,BATCH-1384,2028-12-08,2026-05-21,
1385,2,844,66,27,2026-07-27,BATCH-1385,2028-12-09,2026-07-27,
1386,3,4057,5,44,2025-11-10,BATCH-1386,2029-10-09,2025-11-10,Below reorder level - reorder placed 2025-11-14
1387,1,1573,45,44,2026-07-28,BATCH-1387,2027-02-02,2026-07-28,
1388,11,3549,71,45,2025-09-06,BATCH-1388,2029-02-19,2025-09-06,
1389,6,768,14,40,2026-07-06,BATCH-1389,2028-04-16,2026-07-06,Below reorder level - reorder placed 2026-07-19
1390,9,4926,6,28,2025-06-02,BATCH-1390,2027-12-20,2025-06-02,Below reorder level - reorder placed 2025-06-11
1391,1,4057,11,43,2025-07-26,BATCH-1391,2029-10-09,2025-07-26,
1392,3,922,64,31,2025-06-30,BATCH-1392,2029-03-31,2025-06-30,
1393,10,2389,50,39,2026-08-19,BATCH-1393,2029-08-06,2026-08-19,
1394,12,484,108,49,2026-02-04,BATCH-1394,2028-04-24,2026-02-04,
1395,6,4904,113,56,2025-12-29,BATCH-1395,2027-04-11,2025-12-29,
1396,1,1364,15,49,2026-07-16,BATCH-1396,2027-11-12,2026-07-16,
1397,3,826,27,25,2025-11-14,BATCH-1397,2029-04-20,2025-11-14,
1398,3,2045,75,42,2026-01-12,BATCH-1398,2027-10-25,2026-01-12,
1399,2,4107,97,19,2025-06-24,BATCH-1399,2026-04-12,2025-06-24,Expiring in 0 days - flag for clearance
1400,5,2408,49,38,2026-07-22,BATCH-1400,2026-12-20,2026-07-22,
1401,8,154,96,54,2025-06-22,BATCH-1401,2028-11-29,2025-06-22,
1402,3,1685,83,15,2026-08-29,BATCH-1402,2029-03-19,2026-08-29,
1403,6,4524,116,40,2025-12-03,BATCH-1403,2026-06-13,2025-12-03,Expiring in 0 days - flag for clearance
1404,4,1765,19,42,2026-03-11,BATCH-1404,2028-09-19,2026-03-11,
1405,8,746,111,22,2025-08-17,BATCH-1405,2027-02-04,2025-08-17,
1406,4,4344,42,35,2026-06-29,BATCH-1406,2027-08-06,2026-06-29,
1407,2,3222,52,49,2025-12-27,BATCH-1407,2026-01-30,2025-12-27,Expiring in 0 days - flag for clearance
1408,10,2717,70,56,2026-06-07,BATCH-1408,2026-11-07,2026-06-07,
1409,2,1583,24,51,2026-03-16,BATCH-1409,2026-06-24,2026-03-16,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-03-24
1410,12,1996,54,19,2026-06-02,BATCH-1410,2026-09-15,2026-06-02,Expiring in 5 days - flag for clearance
1411,12,4044,12,47,2025-10-04,BATCH-1411,2028-03-22,2025-10-04,
1412,12,3264,46,41,2025-06-18,BATCH-1412,2029-11-23,2025-06-18,
1413,2,4196,97,27,2025-12-31,BATCH-1413,2028-06-01,2025-12-31,
