sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method
6363,3,115,4328,292,5,28/10/2025,81.0,9.7,Cash
6367,3,21,3945,197,1,18/03/2025,165.44,10.6,Credit Card
6372,4,31,2383,78,4,10/12/2024,281.1,4.9,Debit Card
6373,4,56,2421,1396,2,14/09/2025,39.59,10.4,Credit Card
6380,1,68,182,70,4,18/02/2025,193.45,23.2,Credit Card
6385,3,46,3208,1058,2,16/03/2025,243.36,8.5,Debit Card
6392,4,42,2030,62,1,20/05/2025,38.05,9.4,Cash
6395,4,70,3357,95,2,04/10/2024,110.53,9.0,Credit Card
6398,4,70,3627,66,2,18/02/2025,241.86,6.9,Cash
6401,1,48,2039,453,5,16/11/2024,262.29,32.6,Cash
6412,3,21,3577,312,1,16/02/2025,13.15,4.8,Cash
6414,3,115,1622,467,1,24/04/2025,71.84,11.1,Debit Card
6419,2,28,3898,1222,1,17/04/2025,51.04,10.6,Cash
6420,1,79,801,986,3,03/09/2025,145.17,24.9,Cash
6421,3,115,3906,449,4,30/12/2024,263.06,7.7,Credit Card
6423,4,42,1017,1234,1,20/02/2025,155.62,10.1,Credit Card
6427,4,31,1988,1440,4,11/08/2025,76.68,8.6,Debit Card
6428,3,46,134,755,5,07/11/2024,79.21,11.0,Debit Card
6430,3,21,860,49,2,27/09/2025,272.38,3.9,Debit Card
6433,1,17,806,195,3,17/06/2025,60.32,29.5,Credit Card
6435,4,42,3446,4,1,19/07/2025,73.94,3.7,Cash
6437,2,11,1750,220,1,18/12/2024,154.54,8.3,Debit Card
6440,3,14,1206,604,2,28/10/2025,205.44,4.0,Debit Card
6445,3,14,1071,1052,2,06/01/2025,15.87,9.9,Credit Card
6448,1,79,2336,125,2,30/10/2024,73.01,29.2,Online
6451,4,31,3442,98,5,25/03/2025,226.0,7.5,Credit Card
6459,4,56,1734,1349,2,28/12/2024,128.69,4.8,Credit Card
6460,2,23,4644,129,1,15/07/2025,186.79,3.2,Credit Card
6461,3,46,2992,82,1,19/11/2025,26.03,4.2,Cash
6464,3,46,2999,1076,1,11/02/2025,285.82,6.0,Online
6467,2,110,3828,1138,3,02/01/2025,259.44,11.1,Credit Card
6473,3,21,77,1451,2,07/10/2025,111.27,6.9,Debit Card
6474,4,70,4453,1283,2,02/11/2024,284.87,3.8,Credit Card
6476,3,21,1149,1215,4,31/08/2025,95.09,4.6,Credit Card
6478,3,53,907,426,4,24/01/2025,21.55,3.4,Cash
6480,3,46,3332,178,2,30/03/2025,110.01,5.8,Debit Card
6483,1,4,179,149,4,20/11/2025,258.75,31.8,Cash
6488,4,70,1351,130,3,05/11/2024,236.81,10.0,Online
6492,3,115,4193,1285,4,16/09/2025,177.26,5.4,Credit Card
6493,3,88,1757,1387,1,21/03/2025,47.79,10.0,Debit Card
6504,3,88,3767,227,5,28/04/2025,232.98,4.5,Credit Card
6506,3,53,2446,1344,5,13/02/2025,73.02,7.6,Credit Card
6507,4,70,910,243,2,01/12/2024,41.26,11.7,Cash
6508,3,88,477,616,1,22/02/2025,29.28,8.2,Debit Card
6511,4,70,3044,131,1,09/06/2025,149.63,11.6,Debit Card
6513,2,10,3075,258,1,19/05/2025,225.83,5.7,Debit Card
6516,3,53,461,153,5,19/02/2025,57.51,6.6,Credit Card
6518,2,26,2544,516,1,19/05/2025,249.19,6.4,Cash
6522,3,53,668,282,2,17/09/2025,252.69,3.1,Credit Card
6525,2,43,772,28,3,30/11/2024,56.45,7.8,Online
6530,3,88,934,182,2,20/11/2025,20.39,9.9,Cash
6532,3,53,3131,280,4,24/10/2025,279.22,6.2,Debit Card
6534,1,118,482,194,1,17/09/2025,140.26,26.4,Debit Card
6535,1,98,2513,177,1,28/10/2024,218.9,33.1,Credit Card
6537,4,31,745,186,2,05/09/2025,220.12,7.6,Credit Card
6539,1,58,1751,87,3,15/11/2024,28.09,29.5,Credit Card
6543,3,14,1429,895,3,15/03/2025,89.52,10.6,Online
6544,3,14,230,197,4,11/09/2025,292.46,10.8,Debit Card
6545,2,23,275,221,2,15/04/2025,183.25,8.2,Credit Card
6547,2,103,3124,97,3,25/02/2025,203.66,3.4,Cash
6548,4,1,2988,851,1,13/11/2025,178.09,9.6,Debit Card
6550,3,14,2911,330,1,14/07/2025,112.81,11.0,Online
6551,1,17,4433,727,5,18/03/2025,68.77,24.3,Online
6552,1,4,2795,459,3,14/12/2024,21.4,26.9,Credit Card
6553,1,4,4970,52,1,15/12/2024,18.9,28.7,Online
6555,4,34,3453,174,1,26/03/2025,78.61,5.7,Cash
6558,1,79,3431,1167,4,31/01/2025,99.52,25.1,Cash
6560,1,98,3209,289,2,04/10/2025,117.05,29.9,Debit Card
6561,4,70,694,518,1,13/11/2025,213.73,9.1,Cash
6566,4,31,1588,204,1,14/07/2025,9.17,10.3,Credit Card
6573,1,82,1618,187,2,19/11/2025,51.81,29.6,Cash
6574,1,3,1535,55,4,02/07/2025,50.97,30.6,Credit Card
6582,2,26,687,496,5,22/10/2025,71.05,10.6,Online
6583,1,59,1524,1077,2,31/08/2025,53.35,26.8,Online
6584,3,53,2940,1337,3,09/12/2024,67.02,5.6,Online
6585,1,59,718,939,1,30/12/2024,39.1,28.2,Debit Card
6586,1,82,3318,894,1,09/08/2025,295.68,24.0,Debit Card
6588,3,115,2861,180,3,16/06/2025,42.52,3.3,Cash
6589,2,89,331,350,1,24/08/2025,288.25,7.9,Credit Card
6592,1,4,1301,5,2,22/09/2025,183.56,22.3,Cash
6594,2,69,770,133,2,11/11/2025,271.96,7.9,Debit Card
6595,4,1,893,765,1,29/01/2025,176.52,8.8,Online
6597,2,45,1463,54,2,03/09/2025,216.97,8.9,Debit Card
6598,4,70,1790,1258,1,29/04/2025,295.2,5.3,Credit Card
6599,4,70,2146,594,3,04/11/2025,271.54,10.3,Credit Card
6604,3,115,1312,174,3,10/12/2024,223.63,8.8,Debit Card
6605,3,14,3640,118,2,27/08/2025,254.43,6.4,Online
6609,2,45,2747,134,2,18/02/2025,237.46,5.1,Credit Card
6610,3,53,2453,1408,1,20/11/2025,279.05,9.3,Debit Card
6618,2,13,1939,196,2,31/10/2025,217.37,3.3,Cash
6624,3,53,318,191,4,03/08/2025,248.03,7.2,Credit Card
6625,1,3,2235,185,5,15/11/2024,142.02,22.4,Online
6626,4,56,1522,241,2,25/10/2025,265.58,6.6,Cash
6631,2,11,2561,87,2,11/01/2025,134.01,9.8,Credit Card
6632,4,34,3905,1248,4,23/03/2025,78.69,4.9,Credit Card
6633,4,70,1771,276,1,03/09/2025,211.18,8.6,Cash
6641,1,118,4262,965,3,06/01/2025,234.9,31.1,Credit Card
6642,2,103,1149,281,1,16/01/2025,95.09,8.4,Cash
6648,3,115,2469,168,1,18/11/2025,294.63,4.6,Debit Card
6649,3,115,2060,40,2,16/10/2024,203.36,4.4,Credit Card
6652,4,34,1344,30,1,17/02/2025,169.2,11.7,Debit Card
6653,4,70,496,196,1,10/05/2025,196.47,8.6,Credit Card
6655,4,70,768,35,1,18/03/2025,13.81,5.0,Credit Card
6656,2,23,2775,93,1,04/02/2025,11.23,10.0,Debit Card
6662,1,59,2379,1072,4,11/11/2024,261.53,22.6,Credit Card
6663,2,26,936,925,1,13/10/2025,10.97,11.1,Credit Card
6669,2,45,4591,165,2,18/12/2024,8.55,6.6,Credit Card
6674,3,88,4473,361,2,04/12/2024,239.55,4.9,Cash
6678,1,98,1366,233,5,01/04/2025,180.2,30.3,Online
6679,1,59,1237,1066,4,24/04/2025,187.27,32.1,Debit Card
6686,1,50,57,149,1,12/08/2025,94.02,23.0,Credit Card
6690,3,88,216,27,3,05/05/2025,138.45,9.9,Debit Card
6696,3,14,1526,1391,1,15/03/2025,215.12,10.3,Credit Card
6697,1,98,4143,562,1,04/06/2025,176.87,27.5,Debit Card
6708,3,21,2167,53,4,25/09/2025,67.63,7.5,Credit Card
6712,1,118,4050,1455,1,09/04/2025,34.42,26.5,Debit Card
6715,4,42,1999,111,1,11/10/2024,209.16,4.0,Credit Card
6720,4,31,4638,1488,3,17/10/2024,13.94,5.6,Debit Card
6726,2,45,3707,849,3,12/04/2025,289.26,9.8,Credit Card
6728,4,1,4479,115,4,04/11/2025,174.9,11.1,Online
6729,3,115,4325,1437,2,02/01/2025,112.02,10.6,Cash
6731,2,23,1836,187,1,28/08/2025,171.78,3.3,Credit Card
6735,1,59,1592,91,1,10/03/2025,61.42,23.7,Cash
6737,4,1,3312,690,1,29/03/2025,272.11,5.9,Credit Card
6740,3,53,2897,757,1,22/01/2025,226.79,7.8,Debit Card
6741,2,26,1650,1242,1,04/10/2025,165.82,11.9,Credit Card
6746,4,34,2663,247,3,26/06/2025,161.74,6.7,Cash
6752,4,1,2127,253,1,30/03/2025,225.26,10.8,Debit Card
6753,1,59,4506,142,2,13/05/2025,272.83,28.9,Cash
6755,2,69,2469,1045,4,09/10/2025,294.63,6.5,Debit Card
6767,3,88,4625,16,2,17/08/2025,272.27,10.2,Cash
6771,3,21,3501,66,3,04/12/2025,178.7,6.7,Credit Card
6772,3,21,4067,217,1,03/07/2025,152.07,10.5,Debit Card
6781,1,86,1287,1006,1,17/05/2025,145.8,27.2,Credit Card
6782,4,34,1389,117,3,20/11/2025,112.44,4.6,Online
6785,1,118,2503,712,1,27/04/2025,25.87,26.4,Credit Card
6788,3,88,1963,1472,3,12/01/2025,81.2,9.1,Debit Card
6789,3,46,2162,196,4,17/04/2025,196.77,8.7,Online
6792,4,34,2177,121,2,16/07/2025,173.0,6.5,Credit Card
6804,4,42,3991,1319,1,15/10/2024,21.74,5.1,Credit Card
6811,1,50,952,794,1,15/09/2025,238.7,24.1,Debit Card
6812,4,70,2418,71,1,12/02/2025,16.77,6.6,Debit Card
6816,4,34,3168,38,5,22/05/2025,64.23,10.5,Debit Card
6818,2,28,4676,1307,5,31/07/2025,218.62,6.6,Debit Card
6819,2,103,4264,818,3,13/11/2025,25.72,4.8,Online
6831,2,23,1951,10,2,04/11/2025,293.36,7.0,Online
6833,3,53,2239,1273,2,31/12/2024,35.77,11.9,Cash
6837,1,79,1674,1405,1,20/10/2024,7.65,24.4,Credit Card
6839,4,70,1732,334,5,02/09/2025,81.6,3.5,Cash
6841,3,88,3088,231,1,13/03/2025,30.08,10.0,Cash
6845,1,29,293,1014,5,28/07/2025,244.23,22.8,Cash
6851,4,70,2216,39,4,09/12/2024,263.8,3.5,Online
6852,2,45,2156,831,3,21/07/2025,27.48,7.6,Credit Card
6857,1,118,31,663,5,26/11/2024,81.62,33.4,Debit Card
6862,2,43,3704,375,2,11/09/2025,56.67,4.5,Credit Card
6867,2,11,216,97,5,08/12/2025,138.45,11.7,Credit Card
6868,1,17,1870,199,5,28/11/2024,139.85,24.6,Credit Card
6869,4,34,76,53,1,04/08/2025,154.35,4.9,Online
6871,4,31,991,1495,3,20/04/2025,118.38,8.5,Debit Card
6874,1,86,167,113,4,28/11/2024,53.52,32.7,Credit Card
6878,1,79,986,970,2,12/10/2024,106.25,32.3,Debit Card
6884,3,115,3100,8,5,04/08/2025,134.0,3.8,Cash
6885,1,17,4284,25,5,25/07/2025,236.93,31.8,Debit Card
6889,3,14,663,40,5,10/10/2024,102.2,4.6,Credit Card
6890,4,34,466,501,5,28/10/2024,134.11,5.8,Debit Card
6891,3,46,3930,93,4,12/01/2025,45.62,10.3,Online
6900,3,21,2353,1363,2,26/12/2024,25.38,4.5,Credit Card
6901,3,88,3343,97,1,07/08/2025,86.21,7.6,Cash
6902,4,42,1037,75,1,11/07/2025,108.58,4.0,Cash
6907,2,103,4945,906,1,14/01/2025,216.55,5.2,Cash
6912,4,56,4155,317,3,23/02/2025,216.69,5.9,Cash
6915,3,115,1294,1265,1,04/05/2025,144.13,6.8,Online
6916,4,34,1059,596,3,06/09/2025,179.65,7.0,Credit Card
6922,1,59,4702,502,2,25/10/2024,231.73,28.2,Online
6923,2,8,3677,130,1,04/04/2025,64.92,3.9,Debit Card
6924,3,21,3089,135,1,05/10/2025,47.73,11.1,Credit Card
6925,1,59,3221,758,2,29/11/2024,156.24,29.3,Credit Card
6931,4,1,2436,146,4,25/11/2024,275.21,7.9,Credit Card
6932,3,88,1596,67,1,24/11/2025,189.94,3.4,Debit Card
6934,2,10,1597,167,2,06/01/2025,182.13,7.7,Credit Card
6937,2,10,969,1494,1,15/03/2025,295.64,5.8,Debit Card
6939,3,14,4383,178,1,28/07/2025,121.14,3.4,Cash
6940,2,26,2011,43,1,10/11/2025,183.7,10.3,Debit Card
6943,3,14,3907,1174,5,04/10/2024,232.08,4.9,Cash
6944,4,34,4857,213,2,17/11/2024,152.6,3.3,Debit Card
6946,2,35,4469,1366,2,20/11/2025,135.98,3.2,Online
6953,4,70,4108,208,2,11/08/2025,33.87,7.0,Credit Card
6955,1,58,1056,388,1,26/02/2025,89.56,27.0,Debit Card
6956,4,42,3208,244,2,16/02/2025,243.36,7.3,Cash
6959,2,89,3606,134,1,28/11/2025,240.42,6.1,Cash
6963,2,8,4594,190,1,27/08/2025,152.87,10.3,Credit Card
6965,2,73,1220,647,2,26/05/2025,287.22,6.9,Debit Card
6967,3,88,3426,39,3,17/10/2024,44.84,8.3,Cash
6971,4,34,1240,7,1,26/09/2025,148.76,9.2,Credit Card
6973,3,46,2533,246,5,05/05/2025,30.95,9.8,Debit Card
6974,4,42,1122,41,2,04/08/2025,264.68,7.3,Online
6977,2,110,4242,908,3,22/07/2025,30.94,5.7,Cash
6980,2,114,3905,13,3,25/08/2025,78.69,5.6,Cash
6984,3,46,3505,351,1,25/11/2025,286.02,8.6,Online
6985,1,86,900,441,2,29/04/2025,124.35,33.9,Cash
6989,4,34,1483,775,1,04/05/2025,183.0,9.3,Credit Card
6991,4,70,2443,1317,3,25/11/2024,297.98,5.6,Cash
6997,3,88,4932,270,1,19/12/2024,215.47,5.6,Online
7000,3,21,2540,762,1,08/05/2025,299.19,3.3,Credit Card
7002,2,103,4195,166,1,02/11/2025,183.55,8.3,Online
7009,4,42,1785,377,1,06/05/2025,182.24,5.8,Cash
7010,2,103,479,887,5,05/11/2024,63.18,9.2,Online
7011,1,54,3410,135,4,17/11/2025,264.03,33.8,Credit Card
7012,4,70,464,62,1,17/04/2025,268.38,7.8,Cash
7016,1,59,2199,354,3,16/02/2025,297.15,28.5,Debit Card
7017,2,73,4842,960,4,22/09/2025,118.59,8.6,Debit Card
7020,3,14,2905,870,1,10/11/2024,225.45,4.7,Credit Card
7024,3,115,121,189,4,23/10/2025,275.18,3.7,Debit Card
7026,4,31,1302,145,1,22/09/2025,294.02,11.8,Credit Card
7028,3,46,3869,643,2,31/07/2025,38.95,11.6,Credit Card
7031,1,54,4838,356,2,02/11/2024,291.87,31.6,Debit Card
7035,4,1,4673,606,2,30/11/2025,115.64,6.0,Online
7039,1,86,2127,1401,1,16/08/2025,225.26,29.3,Credit Card
7042,3,115,3628,1258,5,26/05/2025,255.98,7.6,Debit Card
7045,3,14,3643,1296,1,25/03/2025,88.58,8.9,Credit Card
7051,3,53,1131,231,2,08/02/2025,248.55,11.7,Cash
7052,4,56,2337,231,4,17/05/2025,198.55,10.4,Credit Card
7053,1,118,2768,227,4,31/01/2025,226.99,27.8,Online
7055,3,88,3779,269,1,09/01/2025,75.28,10.9,Credit Card
7057,1,58,2688,8,1,22/05/2025,164.33,23.3,Debit Card
7058,1,68,4248,251,2,09/02/2025,45.02,32.7,Online
7065,1,82,3368,240,5,02/06/2025,275.56,28.5,Cash
7066,3,46,3684,145,4,26/11/2024,257.66,4.4,Debit Card
7067,4,31,2349,49,3,17/07/2025,11.93,9.1,Credit Card
7070,4,1,2673,41,1,17/10/2024,270.56,5.3,Debit Card
7083,3,14,3777,702,2,17/01/2025,68.11,5.0,Credit Card
7086,3,88,4198,141,1,22/10/2024,113.2,3.6,Cash
7087,2,103,1199,209,2,06/08/2025,256.72,11.3,Online
7089,3,46,400,103,1,31/05/2025,124.17,3.3,Cash
7092,4,34,1292,838,1,25/12/2024,239.26,11.4,Cash
7096,3,88,3132,638,5,02/04/2025,262.69,4.3,Online
7099,1,54,1492,1252,1,26/10/2025,76.08,26.6,Debit Card
7102,4,31,1738,555,5,18/02/2025,6.01,5.1,Credit Card
7104,2,11,4158,286,5,22/10/2025,265.29,5.0,Credit Card
7106,4,34,2971,584,1,19/11/2025,178.38,3.2,Online
7108,2,32,2969,1403,2,31/01/2025,164.44,4.5,Debit Card
7110,2,45,4628,966,2,22/01/2025,139.15,8.6,Credit Card
7112,3,53,601,826,3,10/10/2025,152.35,4.6,Online
7115,3,46,4281,44,3,27/06/2025,139.99,4.9,Cash
7117,2,73,2530,989,1,12/08/2025,270.38,6.6,Credit Card
7119,4,56,3698,20,3,24/04/2025,246.22,9.3,Credit Card
7123,2,26,3166,332,1,23/02/2025,299.16,11.7,Cash
7125,4,42,4745,107,1,13/02/2025,178.91,11.1,Credit Card
7130,4,34,3873,978,1,23/11/2025,282.74,4.6,Debit Card
7131,3,14,560,157,3,29/06/2025,68.68,4.4,Cash
7132,2,114,173,936,4,23/12/2024,253.56,11.1,Credit Card
7133,4,31,451,35,1,10/12/2024,22.29,4.3,Credit Card
7134,2,28,2975,173,3,01/07/2025,193.77,11.8,Debit Card
7135,3,14,1030,812,1,24/02/2025,104.1,5.5,Cash
7136,1,98,1195,145,3,15/06/2025,237.71,32.8,Cash
7139,1,82,2241,1386,1,31/08/2025,16.22,23.0,Debit Card
7143,1,82,3762,370,4,21/06/2025,205.5,27.1,Cash
7146,2,89,4533,56,1,14/11/2025,272.4,10.4,Online
7150,4,70,3980,1179,1,14/08/2025,78.72,7.9,Cash
7152,3,46,4884,623,5,21/11/2025,135.47,3.7,Credit Card
7154,3,53,4435,204,2,17/06/2025,141.95,10.6,Cash
7159,2,103,1141,281,1,05/11/2024,202.11,11.0,Credit Card
7163,4,42,2827,196,1,18/07/2025,138.68,3.9,Debit Card
7164,1,29,2504,52,5,11/07/2025,26.2,27.6,Cash
7167,1,54,1577,1408,4,27/11/2024,145.89,27.8,Online
7169,2,69,1038,200,1,20/11/2024,19.17,12.0,Credit Card
7174,4,1,4016,266,1,29/07/2025,287.03,11.2,Online
7179,4,34,4439,98,1,01/02/2025,245.69,3.7,Credit Card
7181,4,56,74,984,4,09/03/2025,142.51,9.6,Credit Card
7184,3,46,2095,212,2,24/12/2024,51.19,9.9,Cash
7189,3,88,3842,85,2,04/06/2025,101.0,11.8,Credit Card
7190,1,68,4857,204,2,15/04/2025,152.6,27.6,Cash
7192,3,14,4249,133,1,14/10/2025,60.55,3.7,Debit Card
7197,3,21,1221,110,4,31/07/2025,161.81,11.3,Online
7201,2,26,2240,1489,3,02/09/2025,192.75,4.6,Online
7204,2,114,3769,122,1,10/11/2024,168.65,4.7,Debit Card
7205,2,23,4881,1342,1,20/10/2025,59.74,7.1,Credit Card
7208,1,58,2790,157,4,10/03/2025,93.4,30.3,Online
7211,4,31,2529,676,1,07/04/2025,134.52,8.7,Debit Card
7213,2,23,4326,276,5,10/08/2025,171.58,8.2,Credit Card
7214,1,58,126,334,2,24/10/2024,223.56,31.1,Credit Card
7218,3,115,732,905,2,26/08/2025,110.7,11.6,Debit Card
7219,3,88,2987,936,5,02/08/2025,167.24,6.1,Online
7223,1,79,307,332,2,12/05/2025,163.63,32.5,Debit Card
7225,1,59,4467,170,2,25/06/2025,174.09,33.0,Online
7226,2,13,4958,1455,4,30/11/2025,292.02,10.1,Credit Card
7229,3,21,4213,673,1,16/11/2024,13.84,3.8,Credit Card
7230,4,56,2772,227,5,07/04/2025,274.94,5.5,Credit Card
7233,2,103,1,145,5,16/08/2025,98.97,7.4,Credit Card
7236,3,46,4246,1221,2,08/12/2025,245.11,10.3,Credit Card
7246,1,86,3765,799,1,22/10/2025,241.94,31.2,Cash
7247,2,83,1393,183,1,25/06/2025,242.53,7.9,Credit Card
7249,3,53,3506,105,2,26/03/2025,103.97,3.8,Cash
7251,1,98,3186,266,2,25/01/2025,46.25,25.5,Credit Card
7252,4,31,3134,15,2,15/11/2024,74.59,5.7,Cash
7253,3,88,24,4,1,02/12/2024,284.3,8.2,Online
7256,1,68,2675,1217,2,28/11/2025,33.31,22.6,Cash
7260,4,34,665,1305,2,04/11/2025,45.97,10.9,Credit Card
7264,3,115,4226,1371,1,08/05/2025,16.07,9.5,Credit Card
7270,4,42,17,6,1,15/08/2025,118.11,11.2,Credit Card
7276,3,53,1486,204,5,06/12/2025,252.83,4.7,Online
7277,2,35,4078,683,2,26/10/2025,53.2,11.6,Credit Card
7287,1,54,1418,203,1,16/02/2025,195.33,22.2,Cash
7291,2,103,1575,19,5,28/09/2025,214.11,9.5,Debit Card
7293,2,89,3913,1212,1,22/07/2025,93.38,3.1,Debit Card
7296,3,115,4513,1178,1,01/01/2025,172.7,3.9,Debit Card
7300,3,14,887,820,2,11/03/2025,116.72,10.6,Cash
7303,3,14,2506,154,1,25/02/2025,112.87,8.0,Credit Card
7316,2,23,568,190,4,24/07/2025,91.56,3.6,Cash
7326,2,114,2498,1125,3,03/09/2025,277.2,3.5,Debit Card
7330,1,54,2190,1113,5,09/12/2025,248.46,27.0,Debit Card
7331,3,115,3633,1203,1,05/12/2025,26.64,3.8,Debit Card
7332,4,31,1961,295,2,09/02/2025,8.26,10.8,Credit Card
7334,2,69,187,668,2,23/12/2024,210.47,6.5,Credit Card
7336,2,32,2022,226,1,12/09/2025,206.09,7.3,Cash
7338,3,53,2647,320,5,20/10/2025,255.29,6.5,Debit Card
7344,4,56,2090,215,2,10/12/2024,194.49,10.3,Debit Card
7345,3,21,2285,279,4,12/05/2025,108.58,5.0,Debit Card
7346,3,14,2260,149,2,23/07/2025,118.3,4.4,Debit Card
7348,4,34,600,304,2,08/06/2025,221.61,9.2,Credit Card
7349,2,103,1433,248,1,07/04/2025,101.94,11.5,Cash
7351,4,34,1819,239,2,13/12/2024,266.22,11.8,Cash
7352,3,46,96,124,1,02/07/2025,44.16,8.6,Online
7354,4,42,2180,7,1,20/08/2025,78.78,9.5,Cash
7355,2,83,3484,78,1,13/08/2025,253.29,6.1,Debit Card
7358,1,3,4976,183,3,25/09/2025,102.21,32.9,Cash
7359,1,4,4648,1283,5,14/07/2025,223.94,22.7,Cash
7360,1,98,3874,407,3,30/09/2025,252.23,33.7,Debit Card
7361,3,53,2420,141,1,04/08/2025,187.29,10.7,Cash
7362,2,32,1946,300,1,28/06/2025,288.44,9.8,Credit Card
7363,4,1,395,925,5,13/08/2025,75.45,10.6,Online
7364,3,46,4245,858,1,01/07/2025,233.11,3.7,Debit Card
7373,1,82,2121,1184,1,13/06/2025,238.06,29.2,Debit Card
7374,2,28,1823,36,5,27/06/2025,184.56,6.8,Debit Card
7375,1,58,4195,406,5,12/10/2024,183.55,27.7,Credit Card
7377,2,11,2396,207,5,31/10/2025,215.1,5.6,Cash
7378,2,103,2663,266,3,21/06/2025,161.74,5.3,Debit Card
7381,3,53,748,146,4,19/10/2025,205.91,7.5,Credit Card
7385,1,98,3158,1026,4,17/09/2025,83.07,30.9,Cash
7388,2,69,3232,288,4,01/11/2025,230.99,5.3,Credit Card
7390,1,82,3429,100,1,14/04/2025,85.57,30.5,Cash
7392,4,31,4527,71,1,21/06/2025,48.46,6.0,Online
7393,3,53,4844,237,1,09/11/2024,22.41,8.4,Online
7394,3,115,1922,129,4,27/10/2024,276.95,6.2,Cash
7395,1,68,4929,107,1,21/05/2025,225.15,22.4,Online
7397,4,34,2836,107,1,02/04/2025,86.11,11.3,Debit Card
7398,1,54,2547,295,1,25/12/2024,51.02,22.1,Credit Card
7406,3,14,3537,930,3,18/11/2025,12.2,9.5,Online
7408,4,56,2411,62,2,14/09/2025,284.42,12.0,Credit Card
7411,4,70,4389,1104,2,09/02/2025,119.29,11.9,Cash
7412,3,88,2934,398,3,13/10/2025,274.13,6.8,Credit Card
7414,3,115,2855,543,3,13/06/2025,290.43,9.3,Debit Card
7418,2,43,4898,1312,4,01/03/2025,247.7,4.0,Cash
7425,4,56,4183,339,2,18/08/2025,13.52,10.3,Credit Card
7428,3,21,4326,166,2,09/05/2025,171.58,6.4,Debit Card
7429,3,14,2734,118,5,18/01/2025,138.8,3.8,Debit Card
7435,2,32,2754,1440,5,16/04/2025,99.4,8.0,Credit Card
7436,3,14,292,596,4,24/05/2025,247.33,8.5,Debit Card
7439,2,23,3173,1447,1,07/08/2025,49.14,11.4,Cash
7440,3,88,2377,137,3,12/08/2025,259.67,5.1,Credit Card
7442,2,114,1752,222,3,10/05/2025,159.23,10.5,Credit Card
7447,2,103,2438,106,2,15/06/2025,37.93,5.0,Credit Card
7449,1,86,4786,1083,1,30/07/2025,269.4,30.5,Debit Card
7455,2,89,347,144,4,05/03/2025,115.92,5.8,Cash
7457,4,1,1660,140,5,02/01/2025,298.26,4.3,Debit Card
7463,3,14,4913,90,1,03/09/2025,96.45,12.0,Credit Card
7465,4,70,2858,1488,3,25/01/2025,246.65,4.5,Debit Card
7469,3,115,2859,60,1,11/11/2024,43.49,8.0,Online
7470,2,103,4460,411,3,01/12/2024,253.12,5.9,Debit Card
7471,4,56,2258,1045,1,25/05/2025,189.89,8.0,Cash
7472,2,45,779,509,1,04/12/2025,227.35,7.2,Debit Card
7476,2,110,3540,570,2,29/11/2024,76.77,10.9,Debit Card
7477,1,48,3215,35,1,04/12/2024,231.0,25.6,Credit Card
7479,1,86,2562,314,4,08/12/2025,220.48,22.2,Debit Card
7485,1,50,4029,191,1,15/04/2025,143.7,30.0,Cash
7486,1,48,2834,1107,4,31/05/2025,132.75,30.5,Cash
7488,1,54,365,221,2,19/06/2025,95.39,33.2,Credit Card
7489,3,21,707,343,5,20/11/2024,34.75,4.5,Cash
7494,1,58,483,885,2,06/08/2025,178.7,33.5,Cash
7501,2,43,1593,64,1,18/09/2025,216.88,11.7,Cash
7502,4,70,225,88,4,08/11/2024,269.53,5.2,Cash
7503,4,42,4305,774,1,02/10/2024,27.53,6.9,Credit Card
7504,4,42,141,1336,1,16/12/2024,230.36,6.2,Credit Card
7509,1,58,4901,98,2,01/12/2024,181.96,26.9,Credit Card
7510,1,79,267,290,4,04/09/2025,37.02,22.1,Credit Card
7511,2,103,204,994,1,07/12/2025,209.48,7.8,Cash
7516,3,115,688,57,3,29/11/2024,190.29,8.6,Cash
7517,1,29,4655,164,3,06/11/2024,282.77,31.7,Cash
7519,1,68,1683,1031,2,27/01/2025,117.27,25.8,Debit Card
7522,1,50,578,457,3,22/01/2025,254.27,24.3,Credit Card
7527,1,59,1108,607,1,24/04/2025,263.23,22.3,Credit Card
7528,4,42,780,778,2,15/10/2024,130.8,6.5,Credit Card
7530,4,34,2089,291,4,30/11/2024,165.99,3.4,Credit Card
7532,1,29,206,197,1,25/09/2025,197.89,33.2,Online
7538,3,46,2647,968,5,09/07/2025,255.29,3.9,Debit Card
7540,2,28,3094,58,1,28/01/2025,222.3,11.2,Credit Card
7543,3,46,1709,103,1,29/10/2025,59.42,10.7,Online
7547,3,53,38,244,3,22/05/2025,128.86,6.7,Online
7548,2,73,4391,252,5,11/10/2025,186.99,11.5,Credit Card
7549,1,58,3445,190,3,01/12/2025,148.07,30.1,Credit Card
7551,3,53,4616,1484,5,10/11/2025,49.04,6.0,Cash
7552,3,115,1307,748,3,24/07/2025,85.63,9.0,Cash
7562,3,21,2641,305,3,02/01/2025,28.53,11.3,Online
7566,4,34,830,117,1,03/12/2025,160.26,11.4,Debit Card
7571,2,89,3342,620,3,17/09/2025,147.68,4.5,Online
7573,1,17,384,268,1,25/04/2025,250.39,33.9,Cash
7580,1,17,1293,639,4,16/05/2025,136.53,32.6,Online
7583,4,31,598,674,4,19/08/2025,73.68,3.3,Debit Card
7586,2,8,3109,251,2,11/08/2025,273.51,6.3,Credit Card
