sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes
3375,11,63,3873,1249,1,2025-11-08,282.74,25.7,Credit Card,
3377,9,52,776,283,1,2025-02-15,240.41,10.9,Cash,
3381,12,93,170,265,1,2025-07-14,123.12,11.4,Online,
3384,12,100,1570,87,1,2025-01-25,233.51,8.9,Credit Card,Promo code WELCOME15 applied at checkout
3389,12,100,2920,210,2,2025-01-21,17.82,6.9,Debit Card,
3399,9,51,2010,293,1,2025-03-06,269.8,6.2,Credit Card,Price matched to competitor flyer
3408,11,12,4844,866,1,2025-01-30,22.41,34.0,Cash,
3410,11,81,2851,219,5,2024-11-26,119.81,30.9,Credit Card,
3411,10,90,4719,66,1,2025-06-16,197.14,32.8,Debit Card,
3418,11,44,4118,73,1,2025-04-01,155.32,22.6,Cash,
3419,12,18,1678,260,1,2025-11-04,12.67,8.5,Debit Card,Promo code LOYALTY20 applied at checkout
3425,11,63,4712,297,3,2024-12-17,260.62,26.0,Cash,Promo code LOYALTY20 applied at checkout
3426,10,71,1125,1259,1,2024-11-21,264.72,25.1,Online,Loyalty tier discount applied
3427,10,67,222,257,1,2025-09-28,103.23,32.6,Debit Card,
3429,9,2,3992,1126,1,2025-02-27,61.26,8.2,Cash,Promo code LOYALTY20 applied at checkout
3430,11,44,2573,664,3,2025-02-27,188.44,33.2,Credit Card,
3433,9,27,1405,135,1,2025-01-04,183.48,10.7,Credit Card,
3434,11,97,3292,216,1,2025-07-03,86.74,27.2,Online,
3435,12,60,81,139,3,2025-03-23,68.7,4.9,Cash,Loyalty tier discount applied
3437,12,93,3563,852,3,2024-12-22,272.79,8.9,Credit Card,
3439,10,117,3911,388,1,2025-06-23,24.87,33.8,Online,
3444,9,24,3922,816,1,2024-11-23,131.26,6.1,Credit Card,
3446,10,38,4838,270,3,2024-12-31,291.87,27.3,Debit Card,
3447,11,64,432,1482,1,2025-11-04,8.92,27.6,Online,
3450,10,75,2040,142,1,2025-05-22,60.12,31.9,Online,
3451,9,2,2829,147,1,2025-08-01,257.02,9.5,Debit Card,Price matched to competitor flyer
3456,9,24,751,204,3,2025-07-21,38.52,7.4,Online,Price matched to competitor flyer
3457,11,44,3925,279,2,2024-12-21,148.57,23.7,Debit Card,Promo code SAVE10 applied at checkout
3458,9,106,2689,261,2,2024-12-01,19.82,10.1,Cash,Promo code LOYALTY20 applied at checkout
3460,9,2,4148,244,1,2025-09-14,172.6,4.7,Cash,
3464,12,36,3311,974,1,2025-10-26,294.86,9.6,Debit Card,Loyalty tier discount applied
3465,12,18,4404,47,5,2025-01-23,222.63,3.2,Online,
3469,10,55,2338,232,2,2025-11-25,158.91,30.5,Cash,
3472,9,111,3317,231,1,2024-12-17,195.22,7.4,Cash,
3475,10,38,461,686,1,2025-07-27,57.51,31.1,Credit Card,Loyalty tier discount applied
3476,9,24,3790,284,1,2025-04-12,281.47,7.0,Debit Card,Promo code SEASON25 applied at checkout
3479,10,101,2947,172,4,2025-09-23,150.48,28.6,Online,
3480,10,90,2819,767,1,2025-12-04,249.34,33.8,Debit Card,Promo code LOYALTY20 applied at checkout
3481,10,75,3248,97,4,2025-10-04,164.73,29.7,Credit Card,Price matched to competitor flyer
3491,12,108,1564,256,1,2025-06-26,130.92,5.2,Debit Card,Price matched to competitor flyer
3496,10,71,3080,88,1,2025-02-28,205.55,31.1,Online,Price matched to competitor flyer
3500,11,81,468,1033,2,2025-08-13,207.19,25.9,Credit Card,
3507,11,44,1477,142,3,2025-09-13,59.16,27.8,Credit Card,
3508,11,63,3244,1026,5,2025-03-01,108.58,27.4,Credit Card,Promo code SAVE10 applied at checkout
3509,12,100,3514,706,2,2025-05-11,225.4,9.3,Credit Card,Promo code WELCOME15 applied at checkout
3510,11,64,914,251,1,2025-07-21,174.07,24.0,Debit Card,
3513,9,24,4276,508,5,2025-08-16,46.57,8.8,Debit Card,
3514,9,51,3389,941,1,2024-12-10,197.76,8.0,Cash,
3518,9,65,4721,78,1,2024-11-25,99.76,11.0,Credit Card,
3527,12,93,1036,23,5,2024-12-02,86.03,11.4,Online,
3531,12,60,825,114,4,2024-11-30,249.86,6.7,Cash,
3532,10,67,126,21,1,2025-06-25,223.56,32.7,Debit Card,Loyalty tier discount applied
3535,12,102,4281,596,1,2025-11-21,139.99,9.1,Cash,
3536,10,33,3850,298,1,2024-11-10,37.62,24.2,Debit Card,
3538,10,38,559,141,2,2025-05-04,217.05,31.1,Credit Card,Promo code SAVE10 applied at checkout
3541,12,36,3484,222,1,2025-03-23,253.29,3.2,Credit Card,
3548,12,36,591,1168,1,2025-09-14,36.26,10.4,Credit Card,
3555,11,44,3473,65,5,2024-11-12,299.63,31.4,Debit Card,
3556,12,108,3243,179,2,2025-04-13,50.81,9.1,Online,Loyalty tier discount applied
3557,11,44,3898,290,4,2025-11-13,51.04,31.3,Debit Card,Promo code LOYALTY20 applied at checkout
3563,9,61,3483,301,1,2025-09-21,258.71,6.8,Debit Card,
3564,10,33,206,280,1,2025-08-22,197.89,28.1,Debit Card,Promo code LOYALTY20 applied at checkout
3565,9,24,2596,1294,1,2025-01-27,34.51,4.5,Online,Promo code WELCOME15 applied at checkout
3569,11,44,1507,915,5,2025-06-02,95.9,30.0,Cash,Loyalty tier discount applied
3570,11,44,1822,55,1,2025-10-15,281.3,33.6,Cash,
3574,10,55,3503,156,4,2025-08-15,85.02,22.2,Debit Card,Promo code SAVE10 applied at checkout
3576,9,37,2648,1265,2,2025-03-02,60.7,10.3,Credit Card,
3577,12,60,3427,200,1,2025-06-03,255.9,6.9,Cash,
3578,11,12,604,394,2,2025-04-11,253.92,29.3,Online,
3584,9,6,4670,352,2,2025-04-09,182.09,11.0,Online,Promo code WELCOME15 applied at checkout
3585,12,100,2598,43,3,2025-06-25,10.5,8.8,Cash,
3587,10,101,3804,20,1,2025-08-06,47.41,24.6,Cash,Promo code SAVE10 applied at checkout
3590,12,18,3311,274,1,2024-12-25,294.86,5.7,Debit Card,
3593,11,44,4653,217,1,2025-02-27,105.45,25.5,Cash,Promo code SAVE10 applied at checkout
3594,12,36,2864,880,2,2024-11-17,158.59,3.4,Credit Card,
3596,10,117,1085,61,2,2025-09-01,150.47,24.0,Cash,Promo code SEASON25 applied at checkout
3597,10,55,2531,284,1,2025-03-05,109.47,29.0,Cash,Price matched to competitor flyer
3598,9,27,3756,1498,1,2024-12-17,128.73,10.8,Debit Card,
3601,11,63,2602,794,5,2025-01-26,238.79,26.2,Cash,
3605,10,101,190,135,5,2024-10-17,67.57,26.2,Cash,Price matched to competitor flyer
3607,9,25,2857,293,5,2024-12-05,65.96,3.6,Debit Card,Promo code SEASON25 applied at checkout
3608,9,111,2963,119,1,2025-01-17,210.4,4.7,Credit Card,
3610,12,102,1911,206,3,2025-02-13,137.17,3.2,Online,
3615,12,108,2877,92,1,2024-10-04,169.89,3.9,Credit Card,
3622,10,55,859,1075,2,2024-11-30,108.38,23.7,Cash,Loyalty tier discount applied
3629,9,2,3181,291,2,2025-04-06,263.21,5.9,Credit Card,Price matched to competitor flyer
3630,12,100,3225,423,1,2024-12-09,16.69,5.2,Credit Card,Promo code LOYALTY20 applied at checkout
3639,11,44,3427,241,5,2025-11-23,255.9,26.0,Cash,Loyalty tier discount applied
3640,10,71,3061,293,3,2025-08-21,283.86,32.1,Online,Promo code SEASON25 applied at checkout
3641,11,81,3551,578,2,2025-04-08,284.46,27.4,Credit Card,
3642,9,24,3790,152,2,2025-10-17,281.47,10.5,Debit Card,Promo code LOYALTY20 applied at checkout
3643,11,64,2546,168,3,2025-01-02,59.47,27.6,Online,Promo code SEASON25 applied at checkout
3645,11,81,1408,1347,5,2025-03-21,200.96,32.3,Online,
3651,10,15,2249,171,1,2025-09-20,187.52,29.0,Online,Price matched to competitor flyer
3654,12,93,856,96,1,2025-02-19,194.43,10.5,Online,
3658,10,33,3057,42,4,2025-11-12,23.35,23.7,Debit Card,
3663,11,81,845,1009,1,2025-10-21,27.1,30.5,Online,Promo code LOYALTY20 applied at checkout
3670,9,51,1015,1009,1,2025-04-29,7.74,6.1,Credit Card,Loyalty tier discount applied
3672,9,2,156,511,3,2024-10-21,69.44,7.4,Credit Card,
3676,10,55,3420,1500,3,2025-08-21,139.25,31.3,Credit Card,Price matched to competitor flyer
3677,11,44,1405,168,2,2025-03-17,183.48,31.3,Credit Card,
3679,10,16,2302,1067,1,2025-06-24,298.3,32.4,Credit Card,Loyalty tier discount applied
3687,12,102,1750,1364,5,2025-06-30,154.54,10.0,Credit Card,
3689,9,6,2221,9,5,2025-04-01,125.11,7.4,Credit Card,Promo code WELCOME15 applied at checkout
3691,9,24,3946,1333,4,2025-10-11,97.86,10.7,Debit Card,Promo code WELCOME15 applied at checkout
3694,12,18,784,1433,5,2024-12-16,168.58,8.4,Credit Card,Promo code SAVE10 applied at checkout
3700,12,36,3923,151,1,2025-09-28,188.77,11.2,Debit Card,Price matched to competitor flyer
3703,12,108,2346,146,5,2025-08-27,35.04,7.2,Credit Card,Loyalty tier discount applied
3704,11,63,1207,587,3,2024-10-28,255.77,22.6,Credit Card,Promo code SAVE10 applied at checkout
3706,9,24,1748,143,3,2024-12-12,170.37,9.0,Credit Card,Promo code WELCOME15 applied at checkout
3710,9,111,4469,1134,5,2024-10-28,135.98,10.4,Credit Card,
3711,11,97,3954,23,1,2025-06-26,87.13,33.2,Credit Card,Promo code LOYALTY20 applied at checkout
3715,9,2,1720,185,1,2024-11-16,132.04,10.0,Cash,
3717,10,117,1589,81,3,2025-06-04,34.84,34.0,Online,
3720,12,108,1733,183,1,2025-11-12,19.2,10.8,Credit Card,Price matched to competitor flyer
3722,9,106,2633,857,1,2024-11-14,126.07,9.2,Debit Card,
3723,9,51,475,263,1,2024-12-29,83.7,4.8,Cash,
3728,11,44,3301,1347,3,2025-06-11,15.96,25.3,Debit Card,Promo code LOYALTY20 applied at checkout
3729,9,27,3203,36,1,2024-12-07,211.08,11.5,Credit Card,
3730,9,24,3770,309,2,2024-12-21,187.45,8.2,Credit Card,Promo code SEASON25 applied at checkout
3731,12,102,917,197,4,2025-10-14,153.98,8.9,Debit Card,
3741,12,108,3879,497,1,2025-10-18,170.84,7.0,Credit Card,Loyalty tier discount applied
3742,9,120,3198,564,4,2025-06-24,150.73,9.3,Debit Card,Price matched to competitor flyer
3749,12,60,2415,274,1,2025-04-09,216.07,12.0,Credit Card,
3750,11,97,1610,19,1,2024-10-10,246.42,30.7,Credit Card,
3751,9,52,185,21,1,2024-11-03,280.13,8.9,Credit Card,Loyalty tier discount applied
3753,11,81,3378,984,1,2025-02-04,217.93,25.5,Debit Card,
3756,11,12,4136,649,1,2025-12-03,71.23,27.0,Credit Card,
3761,11,64,1193,448,3,2025-02-10,122.9,32.3,Credit Card,Price matched to competitor flyer
3762,9,37,185,227,1,2024-12-21,280.13,7.8,Online,Promo code SAVE10 applied at checkout
3766,12,60,4403,144,2,2025-10-25,20.25,6.8,Cash,Promo code SAVE10 applied at checkout
3769,10,101,4119,1369,2,2025-04-26,94.99,25.7,Debit Card,Promo code SAVE10 applied at checkout
3774,11,64,2829,35,2,2025-08-04,257.02,33.1,Online,Promo code SEASON25 applied at checkout
3777,10,71,2603,445,4,2025-02-10,138.18,29.9,Cash,Price matched to competitor flyer
3780,9,61,1270,980,2,2025-05-09,257.23,3.2,Credit Card,Price matched to competitor flyer
3783,9,61,508,1263,1,2025-10-24,39.82,7.8,Debit Card,
3786,12,18,4096,229,1,2025-03-03,113.28,10.6,Debit Card,
3787,10,33,4228,96,1,2025-11-02,204.28,25.0,Credit Card,
3790,9,37,2269,58,1,2024-11-11,222.87,4.4,Credit Card,Price matched to competitor flyer
3794,9,6,1608,200,5,2025-09-10,71.69,8.1,Credit Card,Price matched to competitor flyer
3800,11,12,445,399,3,2025-05-11,213.06,32.8,Online,
3802,9,37,543,298,2,2025-12-05,18.57,4.4,Online,
3804,10,101,3825,205,3,2025-05-24,163.86,28.8,Credit Card,
3807,12,102,1480,607,2,2025-01-20,202.12,3.6,Credit Card,Price matched to competitor flyer
3808,10,90,3673,892,2,2025-08-24,286.09,30.1,Credit Card,
3812,12,100,4708,425,5,2025-03-03,236.2,3.5,Debit Card,
3814,11,64,855,34,1,2025-06-15,109.71,24.4,Cash,
3821,12,36,3518,713,1,2025-09-07,37.42,8.8,Credit Card,
3825,9,6,1778,930,1,2025-03-17,93.58,8.9,Credit Card,
3828,9,6,1104,799,5,2025-12-03,213.31,8.1,Credit Card,Promo code SAVE10 applied at checkout
3830,12,93,74,950,4,2025-03-04,142.51,4.4,Online,Loyalty tier discount applied
3831,9,106,8,73,2,2024-10-10,275.57,10.3,Online,
3834,11,97,3725,185,1,2024-12-10,33.53,33.9,Credit Card,
3838,10,87,1807,121,4,2025-11-04,46.18,23.2,Credit Card,Price matched to competitor flyer
3840,12,60,1762,56,3,2025-01-19,232.69,7.8,Credit Card,Loyalty tier discount applied
3842,9,37,4606,129,5,2025-01-01,96.54,10.0,Debit Card,Price matched to competitor flyer
3849,9,27,1110,512,2,2025-10-27,231.31,6.4,Credit Card,Loyalty tier discount applied
3851,11,63,1961,8,2,2025-02-14,8.26,27.8,Credit Card,
3853,9,120,4676,121,5,2025-05-26,218.62,6.8,Credit Card,
3854,9,24,2002,1267,1,2025-12-02,253.74,6.3,Cash,Price matched to competitor flyer
3856,12,18,3477,200,1,2025-01-06,98.03,7.0,Credit Card,
3857,9,120,4447,157,1,2024-12-06,121.73,7.5,Online,Price matched to competitor flyer
3858,12,102,1890,246,5,2025-07-01,252.26,9.0,Debit Card,
3861,12,36,3828,191,1,2024-11-09,259.44,11.5,Cash,Loyalty tier discount applied
3862,11,97,2906,176,1,2024-12-08,103.08,26.2,Credit Card,
3865,12,60,2108,66,5,2025-09-21,121.39,9.3,Cash,Price matched to competitor flyer
3867,12,108,4060,671,1,2025-03-14,142.12,10.0,Cash,
3869,10,55,3010,542,3,2024-11-15,297.35,24.2,Cash,
3874,10,117,1429,219,4,2025-10-01,89.52,24.9,Cash,Promo code SEASON25 applied at checkout
3876,11,64,4212,290,4,2025-10-22,163.79,25.0,Cash,Promo code SAVE10 applied at checkout
3877,10,117,2092,291,4,2024-10-17,279.41,29.3,Credit Card,Price matched to competitor flyer
3882,12,60,3891,1007,3,2025-09-25,112.03,3.1,Cash,
3886,11,44,3198,257,1,2025-07-14,150.73,24.0,Credit Card,Promo code WELCOME15 applied at checkout
3888,12,100,11,82,1,2025-04-26,158.76,11.6,Credit Card,Promo code SEASON25 applied at checkout
3889,10,16,3442,248,3,2025-08-02,226.0,26.7,Credit Card,Loyalty tier discount applied
3892,9,2,4141,190,3,2025-08-24,111.36,4.0,Debit Card,Loyalty tier discount applied
3893,10,71,3815,286,2,2025-03-09,259.27,24.7,Cash,
3894,9,37,3592,18,2,2025-11-06,276.39,8.3,Cash,
3895,10,75,4888,922,4,2025-11-21,279.41,26.8,Debit Card,Price matched to competitor flyer
3897,10,15,1817,1500,1,2025-03-22,187.07,25.4,Debit Card,Loyalty tier discount applied
3901,12,93,4447,116,1,2025-03-07,121.73,5.6,Credit Card,Promo code WELCOME15 applied at checkout
3902,10,101,127,148,5,2025-10-08,205.55,29.6,Credit Card,
3904,10,33,4343,172,4,2024-10-13,11.33,24.9,Debit Card,
3912,12,108,3994,275,2,2024-10-27,151.29,9.1,Credit Card,
3914,9,111,1722,1285,1,2024-10-07,179.78,8.3,Credit Card,
3917,12,102,1948,210,1,2025-06-01,125.45,9.4,Debit Card,
3918,11,81,2897,113,2,2025-04-17,226.79,31.9,Debit Card,Promo code SEASON25 applied at checkout
3920,10,117,3481,1443,3,2025-10-08,275.89,30.9,Credit Card,Promo code SEASON25 applied at checkout
3921,9,120,4665,770,2,2025-08-17,167.64,10.9,Credit Card,
3925,12,36,3979,223,3,2024-10-30,130.91,3.6,Credit Card,Promo code SAVE10 applied at checkout
3928,12,18,3499,93,5,2024-12-23,297.78,8.3,Credit Card,
3931,9,27,1412,417,3,2024-11-22,86.76,8.7,Credit Card,
3934,10,90,1592,164,4,2025-10-09,61.42,30.9,Credit Card,Loyalty tier discount applied
3935,11,97,69,158,1,2025-01-23,201.39,27.5,Online,Promo code LOYALTY20 applied at checkout
3937,9,6,3745,1225,3,2025-08-29,158.73,5.8,Debit Card,Price matched to competitor flyer
3939,11,63,2604,240,1,2025-05-12,113.66,25.9,Debit Card,Promo code WELCOME15 applied at checkout
3941,12,36,3564,224,1,2025-06-27,294.0,4.7,Online,
3943,12,93,842,688,1,2025-07-16,221.83,3.0,Online,
3944,12,93,158,99,1,2024-11-05,216.17,11.0,Debit Card,Promo code LOYALTY20 applied at checkout
3945,10,87,2663,37,1,2025-05-01,161.74,27.8,Credit Card,
3948,12,93,4936,64,1,2025-04-15,118.92,3.9,Cash,Price matched to competitor flyer
3957,9,25,1035,289,1,2024-10-11,240.97,5.5,Credit Card,Promo code SEASON25 applied at checkout
3962,12,108,112,1410,1,2025-08-25,218.42,8.4,Cash,Promo code SEASON25 applied at checkout
3963,11,97,2729,91,2,2025-06-13,153.08,30.7,Online,
3965,11,97,3235,961,4,2025-03-25,261.87,33.4,Cash,Promo code LOYALTY20 applied at checkout
3966,11,12,4748,1128,2,2025-08-23,219.49,25.8,Debit Card,
3970,11,12,2739,226,3,2024-10-15,150.5,31.7,Cash,
3973,10,117,2846,954,1,2025-01-22,145.62,27.3,Cash,Promo code LOYALTY20 applied at checkout
3984,12,18,1097,222,2,2025-02-19,232.12,8.3,Online,
3985,9,6,1242,1208,5,2025-10-08,179.04,6.5,Cash,
3989,11,64,3726,596,1,2025-07-13,94.45,24.2,Online,
3990,9,65,522,229,2,2024-10-12,82.44,6.2,Debit Card,Loyalty tier discount applied
3994,11,63,587,158,1,2025-02-02,236.77,28.5,Debit Card,
3996,12,93,4386,62,1,2024-10-26,130.06,9.0,Credit Card,Promo code SEASON25 applied at checkout
4003,12,108,1414,4,4,2025-08-22,149.86,9.9,Debit Card,Promo code SAVE10 applied at checkout
4004,9,61,4389,222,2,2025-10-02,119.29,3.5,Debit Card,
4005,11,63,4362,394,1,2025-02-01,108.42,28.5,Online,
4006,9,106,4324,715,2,2025-09-01,163.37,9.5,Online,Price matched to competitor flyer
4009,10,71,41,1196,4,2025-01-23,175.14,26.6,Debit Card,
4014,12,93,2689,1477,5,2025-01-28,19.82,5.8,Debit Card,Price matched to competitor flyer
4015,9,37,614,796,3,2024-12-11,50.49,7.4,Credit Card,
4016,10,90,1446,35,5,2024-11-13,12.5,28.7,Debit Card,Promo code LOYALTY20 applied at checkout
4019,10,71,32,389,3,2025-05-01,119.5,25.2,Cash,
4021,10,15,3227,747,1,2025-04-25,95.93,23.7,Debit Card,Promo code WELCOME15 applied at checkout
4024,9,106,4512,232,4,2025-02-22,294.31,7.5,Online,
4029,10,15,4095,122,2,2025-10-16,85.36,25.7,Online,Price matched to competitor flyer
4030,12,93,3505,147,1,2025-02-19,286.02,5.7,Online,
4035,11,12,1357,206,1,2025-07-14,230.1,30.2,Cash,Promo code WELCOME15 applied at checkout
4041,10,55,3539,1074,4,2025-06-22,185.94,29.2,Debit Card,Loyalty tier discount applied
4045,10,75,1852,72,2,2025-07-07,178.15,28.9,Debit Card,
4046,9,111,1308,375,1,2024-12-19,256.12,8.9,Debit Card,Price matched to competitor flyer
4047,12,18,2220,1359,5,2025-01-03,148.62,3.9,Cash,
4052,12,93,1222,901,1,2025-10-21,176.35,9.6,Debit Card,Price matched to competitor flyer
4062,12,108,3444,189,1,2025-01-30,258.4,8.7,Credit Card,
4063,12,36,2167,637,2,2025-07-05,67.63,6.1,Credit Card,Promo code LOYALTY20 applied at checkout
4064,10,101,2856,292,4,2025-04-16,190.23,22.3,Debit Card,Price matched to competitor flyer
4067,12,100,1969,581,4,2024-12-20,129.69,3.5,Credit Card,
4072,12,93,3118,115,1,2025-05-22,247.64,3.0,Cash,Promo code WELCOME15 applied at checkout
4074,10,117,888,245,1,2025-04-21,299.94,23.5,Online,
4079,9,24,3807,1159,5,2025-07-27,121.77,7.1,Debit Card,
4082,11,64,4409,195,3,2025-05-20,124.27,22.4,Cash,Promo code SAVE10 applied at checkout
4084,10,117,2716,1024,2,2025-05-12,97.71,23.3,Credit Card,
4085,12,102,1242,26,5,2024-10-04,179.04,10.9,Online,
4087,12,36,3615,200,2,2025-08-12,290.56,7.0,Debit Card,Price matched to competitor flyer
4088,11,64,2355,191,1,2025-08-24,200.63,32.4,Credit Card,Price matched to competitor flyer
4098,9,24,4047,50,1,2024-12-31,167.46,5.2,Online,Price matched to competitor flyer
4101,10,38,1804,191,5,2025-10-08,271.91,22.7,Debit Card,Promo code WELCOME15 applied at checkout
4102,11,12,1760,1456,1,2025-04-13,186.34,32.4,Cash,
4107,9,111,4531,492,2,2025-03-16,100.41,10.0,Debit Card,Loyalty tier discount applied
4109,12,102,3623,83,3,2024-10-17,93.15,4.1,Online,Price matched to competitor flyer
4111,12,102,4370,269,1,2025-03-09,241.1,8.1,Cash,
4113,12,102,3709,22,1,2025-01-20,134.43,4.9,Cash,
4114,9,106,3871,1189,5,2025-07-22,284.6,3.9,Online,
4115,10,16,4580,13,5,2024-12-28,106.55,29.6,Credit Card,
4120,11,12,2196,180,5,2025-08-11,257.01,24.4,Debit Card,
4123,9,25,2739,459,1,2025-06-02,150.5,7.2,Debit Card,
4124,10,33,2965,200,2,2024-10-30,39.11,31.4,Credit Card,
4127,12,102,3835,593,2,2025-10-14,132.49,9.4,Credit Card,
4129,11,12,3427,88,1,2025-06-06,255.9,30.0,Online,
4134,11,81,1676,233,3,2025-01-06,62.91,30.6,Online,Promo code LOYALTY20 applied at checkout
4140,12,18,3821,196,5,2025-09-28,256.33,7.7,Credit Card,
4142,10,90,1227,48,1,2025-09-18,73.42,25.4,Credit Card,Promo code SEASON25 applied at checkout
4152,9,37,1417,1287,4,2024-12-14,232.01,3.6,Debit Card,
4154,10,55,3773,246,1,2025-09-19,217.48,27.0,Debit Card,
4155,9,6,3195,101,5,2025-03-07,33.32,3.8,Debit Card,
4157,9,25,1163,98,1,2024-12-14,276.57,10.2,Debit Card,
4158,9,24,3537,1287,3,2025-09-05,12.2,5.9,Debit Card,Price matched to competitor flyer
4160,9,27,3554,66,2,2024-12-13,110.72,11.9,Cash,Promo code SAVE10 applied at checkout
4162,10,117,4714,879,1,2025-09-20,244.58,29.3,Debit Card,Promo code LOYALTY20 applied at checkout
4163,10,55,3576,251,2,2025-07-25,15.56,33.0,Debit Card,
4164,11,81,4384,1311,3,2025-01-03,173.26,31.0,Credit Card,Promo code WELCOME15 applied at checkout
4173,10,87,3393,272,1,2025-03-20,137.05,32.9,Credit Card,
4174,12,108,847,13,2,2025-04-26,232.34,10.3,Credit Card,Promo code WELCOME15 applied at checkout
4175,9,2,2859,85,1,2025-08-31,43.49,10.5,Online,Loyalty tier discount applied
4177,11,64,3267,1370,1,2025-05-13,290.08,29.5,Credit Card,
4178,9,6,4219,97,1,2025-10-24,6.09,10.4,Cash,Promo code WELCOME15 applied at checkout
4180,9,2,502,56,5,2025-10-05,38.66,9.4,Debit Card,
4186,9,120,1295,152,1,2025-01-07,230.7,3.3,Debit Card,Promo code WELCOME15 applied at checkout
4188,9,25,2597,97,4,2025-04-01,294.03,8.6,Cash,Loyalty tier discount applied
4191,11,81,4841,121,3,2025-10-20,234.24,23.0,Credit Card,Loyalty tier discount applied
4192,10,16,4811,219,5,2025-09-24,252.17,28.2,Credit Card,
4194,10,67,1974,21,1,2025-10-28,207.46,22.4,Cash,
4196,9,27,2628,961,5,2025-08-18,89.92,5.4,Debit Card,
4198,12,18,2288,1440,1,2025-02-25,10.71,8.3,Online,
4200,10,71,2674,138,1,2025-06-27,142.33,25.3,Cash,
4203,11,81,3818,82,4,2025-10-07,182.18,30.2,Credit Card,Promo code SEASON25 applied at checkout
4206,9,111,4007,166,1,2025-12-04,100.68,6.6,Online,Loyalty tier discount applied
4208,11,81,4491,582,1,2025-07-15,5.44,23.0,Debit Card,Promo code LOYALTY20 applied at checkout
4209,11,63,1072,211,2,2025-03-13,101.96,26.4,Cash,
4212,12,93,3833,116,2,2025-09-19,88.08,11.8,Debit Card,
4217,12,18,2100,1125,2,2024-11-18,124.92,7.4,Debit Card,Promo code SEASON25 applied at checkout
4222,12,18,4430,117,1,2025-05-18,241.28,3.4,Credit Card,Promo code LOYALTY20 applied at checkout
4226,12,108,36,985,4,2025-07-18,169.87,9.5,Online,
4231,9,27,330,280,3,2025-01-04,65.63,6.7,Debit Card,Promo code LOYALTY20 applied at checkout
4232,12,60,3480,605,1,2025-01-24,192.85,5.9,Credit Card,
4233,9,111,807,180,4,2025-10-06,37.9,11.9,Cash,
4236,12,108,4520,644,1,2025-08-07,216.59,4.0,Credit Card,
4237,9,52,2191,193,1,2025-12-02,103.23,7.6,Credit Card,
4238,12,18,4750,585,1,2025-01-30,273.27,11.1,Debit Card,
